season,feature_set,model_label,target_horizon_index,target_date,fold_id,importance_method,feature,input_week,base_feature,feature_group,weather_driver,normalized_importance
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w2_phenology_weighted_index,w2,phenology_weighted_index,Phenology counts,Other weather,0.0052683917206701025
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w2_phenology_weighted_index_per_area,w2,phenology_weighted_index_per_area,Phenology counts,Other weather,0.008357149277726815
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w2_total_unripe_visible_count_per_area,w2,total_unripe_visible_count_per_area,Phenology counts,Other weather,0.00612091265135222
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w2_tmean_2m_c_7d_mean,w2,tmean_2m_c_7d_mean,Other,Other weather,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w2_soil_temp_mean_c_7d_mean,w2,soil_temp_mean_c_7d_mean,Weather / GDD,Temperature,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w2_rh_mean_pct_7d_mean,w2,rh_mean_pct_7d_mean,Weather / GDD,Humidity / dew point,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w2_rainfall_in_7d_sum,w2,rainfall_in_7d_sum,Weather / GDD,Rainfall,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w2_solar_radiation_mean_wm2_7d_mean,w2,solar_radiation_mean_wm2_7d_mean,Weather / GDD,Solar radiation,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w2_gdd_base_10_c_7d_sum,w2,gdd_base_10_c_7d_sum,Weather / GDD,Growing degree days,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w2_cumulative_gdd_base_10_c,w2,cumulative_gdd_base_10_c,Weather / GDD,Growing degree days,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w2_cumulative_rainfall_in,w2,cumulative_rainfall_in,Weather / GDD,Rainfall,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w2_cumulative_solar_radiation_sum_wm2_records,w2,cumulative_solar_radiation_sum_wm2_records,Weather / GDD,Solar radiation,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w3_flower_count,w3,flower_count,Phenology counts,Other weather,0.006036694502735061
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w3_green_fruit_count,w3,green_fruit_count,Phenology counts,Other weather,0.005208582569126282
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w3_white_fruit_count,w3,white_fruit_count,Phenology counts,Other weather,0.010967210393601367
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w3_pink_fruit_count,w3,pink_fruit_count,Phenology counts,Other weather,0.021406432425269004
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w3_canopy_area,w3,canopy_area,Canopy structure,Other weather,0.04765579998372892
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w3_canopy_volume,w3,canopy_volume,Canopy structure,Other weather,0.06602209249449212
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w3_total_unripe_visible_count,w3,total_unripe_visible_count,Phenology counts,Other weather,0.013580858446091942
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w3_phenology_weighted_index,w3,phenology_weighted_index,Phenology counts,Other weather,0.020993621681948144
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w3_phenology_weighted_index_per_area,w3,phenology_weighted_index_per_area,Phenology counts,Other weather,0.00839984291161161
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w3_total_unripe_visible_count_per_area,w3,total_unripe_visible_count_per_area,Phenology counts,Other weather,0.002783331059729721
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w3_tmean_2m_c_7d_mean,w3,tmean_2m_c_7d_mean,Other,Other weather,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w3_soil_temp_mean_c_7d_mean,w3,soil_temp_mean_c_7d_mean,Weather / GDD,Temperature,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w3_rh_mean_pct_7d_mean,w3,rh_mean_pct_7d_mean,Weather / GDD,Humidity / dew point,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w3_rainfall_in_7d_sum,w3,rainfall_in_7d_sum,Weather / GDD,Rainfall,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w3_solar_radiation_mean_wm2_7d_mean,w3,solar_radiation_mean_wm2_7d_mean,Weather / GDD,Solar radiation,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w3_gdd_base_10_c_7d_sum,w3,gdd_base_10_c_7d_sum,Weather / GDD,Growing degree days,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w3_cumulative_gdd_base_10_c,w3,cumulative_gdd_base_10_c,Weather / GDD,Growing degree days,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w3_cumulative_rainfall_in,w3,cumulative_rainfall_in,Weather / GDD,Rainfall,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w3_cumulative_solar_radiation_sum_wm2_records,w3,cumulative_solar_radiation_sum_wm2_records,Weather / GDD,Solar radiation,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w4_flower_count,w4,flower_count,Phenology counts,Other weather,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w4_green_fruit_count,w4,green_fruit_count,Phenology counts,Other weather,0.335262139313431
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w4_white_fruit_count,w4,white_fruit_count,Phenology counts,Other weather,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w4_pink_fruit_count,w4,pink_fruit_count,Phenology counts,Other weather,0.06851608724870703
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w4_canopy_area,w4,canopy_area,Canopy structure,Other weather,0.010968164543248563
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w4_canopy_volume,w4,canopy_volume,Canopy structure,Other weather,0.014060338353760884
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w4_total_unripe_visible_count,w4,total_unripe_visible_count,Phenology counts,Other weather,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w4_phenology_weighted_index,w4,phenology_weighted_index,Phenology counts,Other weather,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w4_phenology_weighted_index_per_area,w4,phenology_weighted_index_per_area,Phenology counts,Other weather,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w4_total_unripe_visible_count_per_area,w4,total_unripe_visible_count_per_area,Phenology counts,Other weather,0.004739529172471331
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w4_tmean_2m_c_7d_mean,w4,tmean_2m_c_7d_mean,Other,Other weather,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w4_soil_temp_mean_c_7d_mean,w4,soil_temp_mean_c_7d_mean,Weather / GDD,Temperature,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w4_rh_mean_pct_7d_mean,w4,rh_mean_pct_7d_mean,Weather / GDD,Humidity / dew point,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w4_rainfall_in_7d_sum,w4,rainfall_in_7d_sum,Weather / GDD,Rainfall,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w4_solar_radiation_mean_wm2_7d_mean,w4,solar_radiation_mean_wm2_7d_mean,Weather / GDD,Solar radiation,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w4_gdd_base_10_c_7d_sum,w4,gdd_base_10_c_7d_sum,Weather / GDD,Growing degree days,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w4_cumulative_gdd_base_10_c,w4,cumulative_gdd_base_10_c,Weather / GDD,Growing degree days,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w4_cumulative_rainfall_in,w4,cumulative_rainfall_in,Weather / GDD,Rainfall,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w4_cumulative_solar_radiation_sum_wm2_records,w4,cumulative_solar_radiation_sum_wm2_records,Weather / GDD,Solar radiation,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w5_flower_count,w5,flower_count,Phenology counts,Other weather,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w5_green_fruit_count,w5,green_fruit_count,Phenology counts,Other weather,0.00884429329159138
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w5_white_fruit_count,w5,white_fruit_count,Phenology counts,Other weather,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w5_pink_fruit_count,w5,pink_fruit_count,Phenology counts,Other weather,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w5_canopy_area,w5,canopy_area,Canopy structure,Other weather,0.08119470828207181
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w5_canopy_volume,w5,canopy_volume,Canopy structure,Other weather,0.08855883232476491
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w5_total_unripe_visible_count,w5,total_unripe_visible_count,Phenology counts,Other weather,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w5_phenology_weighted_index,w5,phenology_weighted_index,Phenology counts,Other weather,0.013416546855370472
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w5_phenology_weighted_index_per_area,w5,phenology_weighted_index_per_area,Phenology counts,Other weather,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w5_total_unripe_visible_count_per_area,w5,total_unripe_visible_count_per_area,Phenology counts,Other weather,0.0064138959824882
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w5_tmean_2m_c_7d_mean,w5,tmean_2m_c_7d_mean,Other,Other weather,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w5_soil_temp_mean_c_7d_mean,w5,soil_temp_mean_c_7d_mean,Weather / GDD,Temperature,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w5_rh_mean_pct_7d_mean,w5,rh_mean_pct_7d_mean,Weather / GDD,Humidity / dew point,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w5_rainfall_in_7d_sum,w5,rainfall_in_7d_sum,Weather / GDD,Rainfall,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w5_solar_radiation_mean_wm2_7d_mean,w5,solar_radiation_mean_wm2_7d_mean,Weather / GDD,Solar radiation,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w5_gdd_base_10_c_7d_sum,w5,gdd_base_10_c_7d_sum,Weather / GDD,Growing degree days,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w5_cumulative_gdd_base_10_c,w5,cumulative_gdd_base_10_c,Weather / GDD,Growing degree days,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w5_cumulative_rainfall_in,w5,cumulative_rainfall_in,Weather / GDD,Rainfall,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,w5_cumulative_solar_radiation_sum_wm2_records,w5,cumulative_solar_radiation_sum_wm2_records,Weather / GDD,Solar radiation,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,is_medallion,,is_medallion,Cultivar / plot context,Other weather,0.0
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,plot_block,,plot_block,Cultivar / plot context,Other weather,0.0006626583477588174
2324,paper_informed_nonreactive,Gradient Boosting,3,2024-02-27,1,tree_feature_importance,plot_replicate,,plot_replicate,Cultivar / plot context,Other weather,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w1_flower_count,w1,flower_count,Phenology counts,Other weather,0.05437702124946053
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w1_green_fruit_count,w1,green_fruit_count,Phenology counts,Other weather,0.023150573299423497
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w1_white_fruit_count,w1,white_fruit_count,Phenology counts,Other weather,0.00679150042042487
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w1_pink_fruit_count,w1,pink_fruit_count,Phenology counts,Other weather,0.02358665139581945
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w1_canopy_area,w1,canopy_area,Canopy structure,Other weather,0.0013324363926260126
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w1_canopy_volume,w1,canopy_volume,Canopy structure,Other weather,8.838426340546256e-05
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w1_total_unripe_visible_count,w1,total_unripe_visible_count,Phenology counts,Other weather,0.0026814417885122235
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w1_phenology_weighted_index,w1,phenology_weighted_index,Phenology counts,Other weather,0.01787497315832749
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w1_phenology_weighted_index_per_area,w1,phenology_weighted_index_per_area,Phenology counts,Other weather,0.013439941326976035
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w1_total_unripe_visible_count_per_area,w1,total_unripe_visible_count_per_area,Phenology counts,Other weather,0.02067235248865619
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w1_tmean_2m_c_7d_mean,w1,tmean_2m_c_7d_mean,Other,Other weather,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w1_soil_temp_mean_c_7d_mean,w1,soil_temp_mean_c_7d_mean,Weather / GDD,Temperature,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w1_rh_mean_pct_7d_mean,w1,rh_mean_pct_7d_mean,Weather / GDD,Humidity / dew point,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w1_rainfall_in_7d_sum,w1,rainfall_in_7d_sum,Weather / GDD,Rainfall,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w1_solar_radiation_mean_wm2_7d_mean,w1,solar_radiation_mean_wm2_7d_mean,Weather / GDD,Solar radiation,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w1_gdd_base_10_c_7d_sum,w1,gdd_base_10_c_7d_sum,Weather / GDD,Growing degree days,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w1_cumulative_gdd_base_10_c,w1,cumulative_gdd_base_10_c,Weather / GDD,Growing degree days,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w1_cumulative_rainfall_in,w1,cumulative_rainfall_in,Weather / GDD,Rainfall,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w1_cumulative_solar_radiation_sum_wm2_records,w1,cumulative_solar_radiation_sum_wm2_records,Weather / GDD,Solar radiation,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w2_flower_count,w2,flower_count,Phenology counts,Other weather,0.029966307148058643
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w2_green_fruit_count,w2,green_fruit_count,Phenology counts,Other weather,0.027414081015465202
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w2_white_fruit_count,w2,white_fruit_count,Phenology counts,Other weather,0.05547181857490133
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w2_pink_fruit_count,w2,pink_fruit_count,Phenology counts,Other weather,0.018470683726807328
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w2_canopy_area,w2,canopy_area,Canopy structure,Other weather,0.012245749044165519
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w2_canopy_volume,w2,canopy_volume,Canopy structure,Other weather,0.015099537478806999
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w2_total_unripe_visible_count,w2,total_unripe_visible_count,Phenology counts,Other weather,0.038388287819646226
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w2_phenology_weighted_index,w2,phenology_weighted_index,Phenology counts,Other weather,0.02211493406082848
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w2_phenology_weighted_index_per_area,w2,phenology_weighted_index_per_area,Phenology counts,Other weather,0.027085043232544535
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w2_total_unripe_visible_count_per_area,w2,total_unripe_visible_count_per_area,Phenology counts,Other weather,0.0011401429474437999
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w2_tmean_2m_c_7d_mean,w2,tmean_2m_c_7d_mean,Other,Other weather,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w2_soil_temp_mean_c_7d_mean,w2,soil_temp_mean_c_7d_mean,Weather / GDD,Temperature,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w2_rh_mean_pct_7d_mean,w2,rh_mean_pct_7d_mean,Weather / GDD,Humidity / dew point,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w2_rainfall_in_7d_sum,w2,rainfall_in_7d_sum,Weather / GDD,Rainfall,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w2_solar_radiation_mean_wm2_7d_mean,w2,solar_radiation_mean_wm2_7d_mean,Weather / GDD,Solar radiation,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w2_gdd_base_10_c_7d_sum,w2,gdd_base_10_c_7d_sum,Weather / GDD,Growing degree days,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w2_cumulative_gdd_base_10_c,w2,cumulative_gdd_base_10_c,Weather / GDD,Growing degree days,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w2_cumulative_rainfall_in,w2,cumulative_rainfall_in,Weather / GDD,Rainfall,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w2_cumulative_solar_radiation_sum_wm2_records,w2,cumulative_solar_radiation_sum_wm2_records,Weather / GDD,Solar radiation,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w3_flower_count,w3,flower_count,Phenology counts,Other weather,0.026601209714051482
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w3_green_fruit_count,w3,green_fruit_count,Phenology counts,Other weather,0.013927887182328357
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w3_white_fruit_count,w3,white_fruit_count,Phenology counts,Other weather,0.020666281291394948
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w3_pink_fruit_count,w3,pink_fruit_count,Phenology counts,Other weather,0.032247197305381926
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w3_canopy_area,w3,canopy_area,Canopy structure,Other weather,0.022896782233774483
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w3_canopy_volume,w3,canopy_volume,Canopy structure,Other weather,0.01829625136478276
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w3_total_unripe_visible_count,w3,total_unripe_visible_count,Phenology counts,Other weather,0.0013066362918880507
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w3_phenology_weighted_index,w3,phenology_weighted_index,Phenology counts,Other weather,5.041194278487776e-05
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w3_phenology_weighted_index_per_area,w3,phenology_weighted_index_per_area,Phenology counts,Other weather,0.0036318862740325037
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w3_total_unripe_visible_count_per_area,w3,total_unripe_visible_count_per_area,Phenology counts,Other weather,0.0129435068330968
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w3_tmean_2m_c_7d_mean,w3,tmean_2m_c_7d_mean,Other,Other weather,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w3_soil_temp_mean_c_7d_mean,w3,soil_temp_mean_c_7d_mean,Weather / GDD,Temperature,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w3_rh_mean_pct_7d_mean,w3,rh_mean_pct_7d_mean,Weather / GDD,Humidity / dew point,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w3_rainfall_in_7d_sum,w3,rainfall_in_7d_sum,Weather / GDD,Rainfall,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w3_solar_radiation_mean_wm2_7d_mean,w3,solar_radiation_mean_wm2_7d_mean,Weather / GDD,Solar radiation,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w3_gdd_base_10_c_7d_sum,w3,gdd_base_10_c_7d_sum,Weather / GDD,Growing degree days,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w3_cumulative_gdd_base_10_c,w3,cumulative_gdd_base_10_c,Weather / GDD,Growing degree days,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w3_cumulative_rainfall_in,w3,cumulative_rainfall_in,Weather / GDD,Rainfall,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w3_cumulative_solar_radiation_sum_wm2_records,w3,cumulative_solar_radiation_sum_wm2_records,Weather / GDD,Solar radiation,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w4_flower_count,w4,flower_count,Phenology counts,Other weather,0.01846167102598681
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w4_green_fruit_count,w4,green_fruit_count,Phenology counts,Other weather,0.034976936603436405
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w4_white_fruit_count,w4,white_fruit_count,Phenology counts,Other weather,0.030432606988613605
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w4_pink_fruit_count,w4,pink_fruit_count,Phenology counts,Other weather,0.03161904700525299
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w4_canopy_area,w4,canopy_area,Canopy structure,Other weather,0.019513813885813656
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w4_canopy_volume,w4,canopy_volume,Canopy structure,Other weather,0.03756489238619523
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w4_total_unripe_visible_count,w4,total_unripe_visible_count,Phenology counts,Other weather,0.02056096727566915
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w4_phenology_weighted_index,w4,phenology_weighted_index,Phenology counts,Other weather,0.010216096913262881
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w4_phenology_weighted_index_per_area,w4,phenology_weighted_index_per_area,Phenology counts,Other weather,0.0026281241777709238
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w4_total_unripe_visible_count_per_area,w4,total_unripe_visible_count_per_area,Phenology counts,Other weather,0.015683066101687092
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w4_tmean_2m_c_7d_mean,w4,tmean_2m_c_7d_mean,Other,Other weather,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w4_soil_temp_mean_c_7d_mean,w4,soil_temp_mean_c_7d_mean,Weather / GDD,Temperature,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w4_rh_mean_pct_7d_mean,w4,rh_mean_pct_7d_mean,Weather / GDD,Humidity / dew point,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w4_rainfall_in_7d_sum,w4,rainfall_in_7d_sum,Weather / GDD,Rainfall,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w4_solar_radiation_mean_wm2_7d_mean,w4,solar_radiation_mean_wm2_7d_mean,Weather / GDD,Solar radiation,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w4_gdd_base_10_c_7d_sum,w4,gdd_base_10_c_7d_sum,Weather / GDD,Growing degree days,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w4_cumulative_gdd_base_10_c,w4,cumulative_gdd_base_10_c,Weather / GDD,Growing degree days,0.0
2324,paper_informed_nonreactive,Ridge,3,2024-02-27,2,absolute_standardized_coefficient,w4_cumulative_rainfall_in,w4,cumulative_rainfall_in,Weather / GDD,Rainfall,0.0
