season,feature_set,target_horizon_index,target_date,model_label,validation_protocol,n_predictions,n_plots,n_model_features,mae,rmse,r2,correlation,bias_predicted_minus_observed_g,mae_improvement_pct_vs_last_observed_baseline,n_target_horizons
2425,paper_informed_nonreactive,3,2025-02-26,Ridge,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,98,18.872065292560414,24.207607892479402,-0.5641512277340137,0.30218725595882956,-2.514314124041513,20.705608014452043,
2425,paper_informed_nonreactive,3,2025-02-26,ElasticNet,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,98,26.317118013778895,34.48079296442946,-2.173434050052394,0.2674410762251886,-3.7439368189851407,-10.576126108314682,
2425,paper_informed_nonreactive,3,2025-02-26,Random Forest,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,98,14.738219646557146,18.819923204603498,0.05461070253440803,0.2696723676736047,-0.573340486827987,38.07470736740695,
2425,paper_informed_nonreactive,3,2025-02-26,Extra Trees,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,98,14.544899690491974,18.87189434966229,0.04938211535835202,0.28389882386517373,-0.8938637241435036,38.886976090369856,
2425,paper_informed_nonreactive,3,2025-02-26,Gradient Boosting,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,98,15.01491672545412,18.7283651352064,0.06378687903158897,0.3149811090657149,-0.37421727359181567,36.91211459893227,
2425,paper_informed_nonreactive,3,2025-02-26,HistGradientBoosting,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,98,15.74375,19.698955000836975,-0.03576531557005791,-0.25215626749232045,0.0,33.84978991596639,
2425,paper_informed_nonreactive,4,2025-03-05,Training horizon mean baseline,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,0,33.4765625,42.062950406206646,-0.03356897635713896,-0.24429117910900702,0.0,21.46260997067449,
2425,paper_informed_nonreactive,4,2025-03-05,Cultivar horizon mean baseline,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,0,29.49932014472456,37.15795779624434,0.19342700851138572,0.4405641819449988,-0.09643440709617188,30.793383824693116,
2425,paper_informed_nonreactive,4,2025-03-05,Last observed week-5 yield baseline,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,0,42.625,59.27752525198736,-1.0526746999916758,0.16212538186975806,-40.975,0.0,
2425,paper_informed_nonreactive,4,2025-03-05,Observed 5-week mean yield baseline,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,0,43.911249999999995,60.08593481423086,-1.1090440260481857,-0.12925230029298237,-41.70125,-3.017595307917878,
2425,paper_informed_nonreactive,4,2025-03-05,Zero yield baseline,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,0,53.15,67.35540067433345,-1.6502378306225367,,-53.15,-24.692082111436946,
2425,paper_informed_nonreactive,4,2025-03-05,Ridge,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,98,29.46470232851741,40.01536882121651,0.06460800407868994,0.47349082712553103,2.2486423208393704,30.874598642774405,
2425,paper_informed_nonreactive,4,2025-03-05,ElasticNet,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,98,33.36672575411818,45.99386833492977,-0.2357763410220104,0.512408378858629,3.9011029345765054,21.720291485939757,
2425,paper_informed_nonreactive,4,2025-03-05,Random Forest,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,98,29.782109915084913,37.51085089491588,0.17803403972619203,0.4256738834394154,0.22636067554449682,30.129947413290527,
2425,paper_informed_nonreactive,4,2025-03-05,Extra Trees,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,98,29.584705120546666,36.58965214340378,0.21791030698169467,0.468378757348934,0.45024500772919895,30.593067165872927,
2425,paper_informed_nonreactive,4,2025-03-05,Gradient Boosting,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,98,28.024200253445734,36.81956858175467,0.20805067651586628,0.4836337273612903,1.474234251057777,34.25407565174021,
2425,paper_informed_nonreactive,4,2025-03-05,HistGradientBoosting,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,98,33.4765625,42.062950406206646,-0.03356897635713896,-0.24429117910900702,0.0,21.46260997067449,
2324,paper_informed_nonreactive,all,all,Cultivar horizon mean baseline,"within-season K-fold CV over plots, pooled across evaluated future horizons",120,40,0,144.23589032835355,172.55327711172677,-0.023397867550544404,0.17985784320484216,-3.076694288826646,-6.84140024322485,3.0
2324,paper_informed_nonreactive,all,all,ElasticNet,"within-season K-fold CV over plots, pooled across evaluated future horizons",120,40,98,163.83049257771376,204.17102706122392,-0.4328024355187603,0.4154661739669547,3.3959582117411022,-21.355920427936116,3.0
2324,paper_informed_nonreactive,all,all,Extra Trees,"within-season K-fold CV over plots, pooled across evaluated future horizons",120,40,98,108.34541677886338,137.23202761169486,0.35269487671949795,0.596863874310538,2.6351490731657767,19.744135719360457,3.0
2324,paper_informed_nonreactive,all,all,Gradient Boosting,"within-season K-fold CV over plots, pooled across evaluated future horizons",120,40,98,119.53048390864416,150.02349713668343,0.22639965641675364,0.5073442762413326,6.985840171411917,11.458900808411736,3.0
2324,paper_informed_nonreactive,all,all,HistGradientBoosting,"within-season K-fold CV over plots, pooled across evaluated future horizons",120,40,98,137.6890625,166.55911073787487,0.04646888092597967,0.23931740167311766,0.0,-1.9918981481481524,3.0
