season,feature_set,model_label,fold_id,input_start_date,input_end_date,target_horizon_index,target_date,n_heldout_plots,observed_total_yield_g,predicted_total_yield_g,last_observed_total_yield_baseline_g,mean_observed_history_total_yield_baseline_g,aggregate_error_g,aggregate_abs_error_g,validation_scope
2425,paper_informed_nonreactive,HistGradientBoosting,4,2025-01-07,2025-02-05,3,2025-02-26,8,223.0,219.0,105.0,97.6,-4.0,4.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,HistGradientBoosting,4,2025-01-07,2025-02-05,4,2025-03-05,8,289.0,459.25,105.0,97.6,170.25,170.25,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,HistGradientBoosting,5,2025-01-07,2025-02-05,1,2025-02-12,8,162.0,194.5,121.0,89.4,32.5,32.5,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,HistGradientBoosting,5,2025-01-07,2025-02-05,2,2025-02-20,8,485.0,442.75,121.0,89.4,-42.25,42.25,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,HistGradientBoosting,5,2025-01-07,2025-02-05,3,2025-02-26,8,168.0,232.75,121.0,89.4,64.75,64.75,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,HistGradientBoosting,5,2025-01-07,2025-02-05,4,2025-03-05,8,498.0,407.0,121.0,89.4,-91.0,91.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Last observed week-5 yield baseline,1,2025-01-07,2025-02-05,1,2025-02-12,8,259.0,19.0,19.0,79.0,-240.0,240.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Last observed week-5 yield baseline,1,2025-01-07,2025-02-05,2,2025-02-20,8,542.0,19.0,19.0,79.0,-523.0,523.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Last observed week-5 yield baseline,1,2025-01-07,2025-02-05,3,2025-02-26,8,237.0,19.0,19.0,79.0,-218.0,218.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Last observed week-5 yield baseline,1,2025-01-07,2025-02-05,4,2025-03-05,8,516.0,19.0,19.0,79.0,-497.0,497.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Last observed week-5 yield baseline,2,2025-01-07,2025-02-05,1,2025-02-12,8,167.0,171.0,171.0,105.80000000000001,4.0,4.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Last observed week-5 yield baseline,2,2025-01-07,2025-02-05,2,2025-02-20,8,355.0,171.0,171.0,105.80000000000001,-184.0,184.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Last observed week-5 yield baseline,2,2025-01-07,2025-02-05,3,2025-02-26,8,190.0,171.0,171.0,105.80000000000001,-19.0,19.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Last observed week-5 yield baseline,2,2025-01-07,2025-02-05,4,2025-03-05,8,401.0,171.0,171.0,105.80000000000001,-230.0,230.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Last observed week-5 yield baseline,3,2025-01-07,2025-02-05,1,2025-02-12,8,107.0,71.0,71.0,86.15,-36.0,36.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Last observed week-5 yield baseline,3,2025-01-07,2025-02-05,2,2025-02-20,8,364.0,71.0,71.0,86.15,-293.0,293.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Last observed week-5 yield baseline,3,2025-01-07,2025-02-05,3,2025-02-26,8,281.0,71.0,71.0,86.15,-210.0,210.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Last observed week-5 yield baseline,3,2025-01-07,2025-02-05,4,2025-03-05,8,422.0,71.0,71.0,86.15,-351.0,351.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Last observed week-5 yield baseline,4,2025-01-07,2025-02-05,1,2025-02-12,8,245.0,105.0,105.0,97.6,-140.0,140.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Last observed week-5 yield baseline,4,2025-01-07,2025-02-05,2,2025-02-20,8,510.0,105.0,105.0,97.6,-405.0,405.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Last observed week-5 yield baseline,4,2025-01-07,2025-02-05,3,2025-02-26,8,223.0,105.0,105.0,97.6,-118.0,118.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Last observed week-5 yield baseline,4,2025-01-07,2025-02-05,4,2025-03-05,8,289.0,105.0,105.0,97.6,-184.0,184.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Last observed week-5 yield baseline,5,2025-01-07,2025-02-05,1,2025-02-12,8,162.0,121.0,121.0,89.4,-41.0,41.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Last observed week-5 yield baseline,5,2025-01-07,2025-02-05,2,2025-02-20,8,485.0,121.0,121.0,89.4,-364.0,364.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Last observed week-5 yield baseline,5,2025-01-07,2025-02-05,3,2025-02-26,8,168.0,121.0,121.0,89.4,-47.0,47.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Last observed week-5 yield baseline,5,2025-01-07,2025-02-05,4,2025-03-05,8,498.0,121.0,121.0,89.4,-377.0,377.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Observed 5-week mean yield baseline,1,2025-01-07,2025-02-05,1,2025-02-12,8,259.0,79.0,19.0,79.0,-180.0,180.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Observed 5-week mean yield baseline,1,2025-01-07,2025-02-05,2,2025-02-20,8,542.0,79.0,19.0,79.0,-463.0,463.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Observed 5-week mean yield baseline,1,2025-01-07,2025-02-05,3,2025-02-26,8,237.0,79.0,19.0,79.0,-158.0,158.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Observed 5-week mean yield baseline,1,2025-01-07,2025-02-05,4,2025-03-05,8,516.0,79.0,19.0,79.0,-437.0,437.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Observed 5-week mean yield baseline,2,2025-01-07,2025-02-05,1,2025-02-12,8,167.0,105.80000000000001,171.0,105.80000000000001,-61.19999999999999,61.19999999999999,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Observed 5-week mean yield baseline,2,2025-01-07,2025-02-05,2,2025-02-20,8,355.0,105.80000000000001,171.0,105.80000000000001,-249.2,249.2,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Observed 5-week mean yield baseline,2,2025-01-07,2025-02-05,3,2025-02-26,8,190.0,105.80000000000001,171.0,105.80000000000001,-84.19999999999999,84.19999999999999,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Observed 5-week mean yield baseline,2,2025-01-07,2025-02-05,4,2025-03-05,8,401.0,105.80000000000001,171.0,105.80000000000001,-295.2,295.2,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Observed 5-week mean yield baseline,3,2025-01-07,2025-02-05,1,2025-02-12,8,107.0,86.15,71.0,86.15,-20.849999999999994,20.849999999999994,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Observed 5-week mean yield baseline,3,2025-01-07,2025-02-05,2,2025-02-20,8,364.0,86.15,71.0,86.15,-277.85,277.85,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Observed 5-week mean yield baseline,3,2025-01-07,2025-02-05,3,2025-02-26,8,281.0,86.15,71.0,86.15,-194.85,194.85,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Observed 5-week mean yield baseline,3,2025-01-07,2025-02-05,4,2025-03-05,8,422.0,86.15,71.0,86.15,-335.85,335.85,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Observed 5-week mean yield baseline,4,2025-01-07,2025-02-05,1,2025-02-12,8,245.0,97.6,105.0,97.6,-147.4,147.4,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Observed 5-week mean yield baseline,4,2025-01-07,2025-02-05,2,2025-02-20,8,510.0,97.6,105.0,97.6,-412.4,412.4,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Observed 5-week mean yield baseline,4,2025-01-07,2025-02-05,3,2025-02-26,8,223.0,97.6,105.0,97.6,-125.4,125.4,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Observed 5-week mean yield baseline,4,2025-01-07,2025-02-05,4,2025-03-05,8,289.0,97.6,105.0,97.6,-191.4,191.4,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Observed 5-week mean yield baseline,5,2025-01-07,2025-02-05,1,2025-02-12,8,162.0,89.4,121.0,89.4,-72.6,72.6,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Observed 5-week mean yield baseline,5,2025-01-07,2025-02-05,2,2025-02-20,8,485.0,89.4,121.0,89.4,-395.6,395.6,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Observed 5-week mean yield baseline,5,2025-01-07,2025-02-05,3,2025-02-26,8,168.0,89.4,121.0,89.4,-78.6,78.6,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Observed 5-week mean yield baseline,5,2025-01-07,2025-02-05,4,2025-03-05,8,498.0,89.4,121.0,89.4,-408.6,408.6,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Random Forest,1,2025-01-07,2025-02-05,1,2025-02-12,8,259.0,164.02328571428572,19.0,79.0,-94.97671428571428,94.97671428571428,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Random Forest,1,2025-01-07,2025-02-05,2,2025-02-20,8,542.0,499.00878353128354,19.0,79.0,-42.99121646871646,42.99121646871646,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Random Forest,1,2025-01-07,2025-02-05,3,2025-02-26,8,237.0,226.74103254153258,19.0,79.0,-10.258967458467424,10.258967458467424,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Random Forest,1,2025-01-07,2025-02-05,4,2025-03-05,8,516.0,439.9766055796056,19.0,79.0,-76.02339442039442,76.02339442039442,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Random Forest,2,2025-01-07,2025-02-05,1,2025-02-12,8,167.0,196.43879326229327,171.0,105.80000000000001,29.438793262293274,29.438793262293274,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Random Forest,2,2025-01-07,2025-02-05,2,2025-02-20,8,355.0,496.7092594997596,171.0,105.80000000000001,141.70925949975958,141.70925949975958,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Random Forest,2,2025-01-07,2025-02-05,3,2025-02-26,8,190.0,195.11843963443957,171.0,105.80000000000001,5.118439634439568,5.118439634439568,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Random Forest,2,2025-01-07,2025-02-05,4,2025-03-05,8,401.0,395.53193375143366,171.0,105.80000000000001,-5.468066248566345,5.468066248566345,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Random Forest,3,2025-01-07,2025-02-05,1,2025-02-12,8,107.0,170.25927217227218,71.0,86.15,63.259272172272176,63.259272172272176,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Random Forest,3,2025-01-07,2025-02-05,2,2025-02-20,8,364.0,409.49194662744657,71.0,86.15,45.491946627446566,45.491946627446566,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Random Forest,3,2025-01-07,2025-02-05,3,2025-02-26,8,281.0,212.5133552743553,71.0,86.15,-68.48664472564471,68.48664472564471,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Random Forest,3,2025-01-07,2025-02-05,4,2025-03-05,8,422.0,509.7741845006845,71.0,86.15,87.7741845006845,87.7741845006845,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Random Forest,4,2025-01-07,2025-02-05,1,2025-02-12,8,245.0,153.37039897139897,105.0,97.6,-91.62960102860103,91.62960102860103,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Random Forest,4,2025-01-07,2025-02-05,2,2025-02-20,8,510.0,443.2443369408369,105.0,97.6,-66.75566305916311,66.75566305916311,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Random Forest,4,2025-01-07,2025-02-05,3,2025-02-26,8,223.0,223.82500025900023,105.0,97.6,0.8250002590002339,0.8250002590002339,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Random Forest,4,2025-01-07,2025-02-05,4,2025-03-05,8,289.0,397.64278995078996,105.0,97.6,108.64278995078996,108.64278995078996,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Random Forest,5,2025-01-07,2025-02-05,1,2025-02-12,8,162.0,218.88599104599103,121.0,89.4,56.885991045991034,56.885991045991034,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Random Forest,5,2025-01-07,2025-02-05,2,2025-02-20,8,485.0,442.56673285973295,121.0,89.4,-42.43326714026705,42.43326714026705,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Random Forest,5,2025-01-07,2025-02-05,3,2025-02-26,8,168.0,217.86855281755285,121.0,89.4,49.86855281755285,49.86855281755285,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Random Forest,5,2025-01-07,2025-02-05,4,2025-03-05,8,498.0,392.12891323926624,121.0,89.4,-105.87108676073376,105.87108676073376,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Ridge,1,2025-01-07,2025-02-05,1,2025-02-12,8,259.0,168.09700911022625,19.0,79.0,-90.90299088977375,90.90299088977375,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Ridge,1,2025-01-07,2025-02-05,2,2025-02-20,8,542.0,439.50743163208483,19.0,79.0,-102.49256836791517,102.49256836791517,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Ridge,1,2025-01-07,2025-02-05,3,2025-02-26,8,237.0,205.6655626826826,19.0,79.0,-31.334437317317395,31.334437317317395,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Ridge,1,2025-01-07,2025-02-05,4,2025-03-05,8,516.0,488.36542640320386,19.0,79.0,-27.634573596796145,27.634573596796145,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Ridge,2,2025-01-07,2025-02-05,1,2025-02-12,8,167.0,187.00547188077746,171.0,105.80000000000001,20.005471880777463,20.005471880777463,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Ridge,2,2025-01-07,2025-02-05,2,2025-02-20,8,355.0,531.8145174917496,171.0,105.80000000000001,176.8145174917496,176.8145174917496,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Ridge,2,2025-01-07,2025-02-05,3,2025-02-26,8,190.0,164.6541699727147,171.0,105.80000000000001,-25.345830027285302,25.345830027285302,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Ridge,2,2025-01-07,2025-02-05,4,2025-03-05,8,401.0,350.25352611062385,171.0,105.80000000000001,-50.74647388937615,50.74647388937615,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Ridge,3,2025-01-07,2025-02-05,1,2025-02-12,8,107.0,66.5088451862225,71.0,86.15,-40.4911548137775,40.4911548137775,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Ridge,3,2025-01-07,2025-02-05,2,2025-02-20,8,364.0,184.0885089787874,71.0,86.15,-179.9114910212126,179.9114910212126,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Ridge,3,2025-01-07,2025-02-05,3,2025-02-26,8,281.0,209.29343335686644,71.0,86.15,-71.70656664313356,71.70656664313356,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Ridge,3,2025-01-07,2025-02-05,4,2025-03-05,8,422.0,641.2430705980847,71.0,86.15,219.24307059808473,219.24307059808473,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Ridge,4,2025-01-07,2025-02-05,1,2025-02-12,8,245.0,188.82869441349192,105.0,97.6,-56.17130558650808,56.17130558650808,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Ridge,4,2025-01-07,2025-02-05,2,2025-02-20,8,510.0,576.4490261872431,105.0,97.6,66.44902618724313,66.44902618724313,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Ridge,4,2025-01-07,2025-02-05,3,2025-02-26,8,223.0,155.98217833777602,105.0,97.6,-67.01782166222398,67.01782166222398,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Ridge,4,2025-01-07,2025-02-05,4,2025-03-05,8,289.0,371.35899268727877,105.0,97.6,82.35899268727877,82.35899268727877,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Ridge,5,2025-01-07,2025-02-05,1,2025-02-12,8,162.0,246.47632105101744,121.0,89.4,84.47632105101744,84.47632105101744,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Ridge,5,2025-01-07,2025-02-05,2,2025-02-20,8,485.0,544.8839141803414,121.0,89.4,59.883914180341435,59.883914180341435,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Ridge,5,2025-01-07,2025-02-05,3,2025-02-26,8,168.0,262.8320906882996,121.0,89.4,94.83209068829962,94.83209068829962,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Ridge,5,2025-01-07,2025-02-05,4,2025-03-05,8,498.0,364.72467703438366,121.0,89.4,-133.27532296561634,133.27532296561634,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Training horizon mean baseline,1,2025-01-07,2025-02-05,1,2025-02-12,8,259.0,170.25,19.0,79.0,-88.75,88.75,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Training horizon mean baseline,1,2025-01-07,2025-02-05,2,2025-02-20,8,542.0,428.5,19.0,79.0,-113.5,113.5,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Training horizon mean baseline,1,2025-01-07,2025-02-05,3,2025-02-26,8,237.0,215.5,19.0,79.0,-21.5,21.5,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Training horizon mean baseline,1,2025-01-07,2025-02-05,4,2025-03-05,8,516.0,402.5,19.0,79.0,-113.5,113.5,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Training horizon mean baseline,2,2025-01-07,2025-02-05,1,2025-02-12,8,167.0,193.25,171.0,105.80000000000001,26.25,26.25,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Training horizon mean baseline,2,2025-01-07,2025-02-05,2,2025-02-20,8,355.0,475.25,171.0,105.80000000000001,120.25,120.25,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Training horizon mean baseline,2,2025-01-07,2025-02-05,3,2025-02-26,8,190.0,227.25,171.0,105.80000000000001,37.25,37.25,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Training horizon mean baseline,2,2025-01-07,2025-02-05,4,2025-03-05,8,401.0,431.25,171.0,105.80000000000001,30.25,30.25,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Training horizon mean baseline,3,2025-01-07,2025-02-05,1,2025-02-12,8,107.0,208.25,71.0,86.15,101.25,101.25,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Training horizon mean baseline,3,2025-01-07,2025-02-05,2,2025-02-20,8,364.0,473.0,71.0,86.15,109.0,109.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Training horizon mean baseline,3,2025-01-07,2025-02-05,3,2025-02-26,8,281.0,204.5,71.0,86.15,-76.5,76.5,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Training horizon mean baseline,3,2025-01-07,2025-02-05,4,2025-03-05,8,422.0,426.0,71.0,86.15,4.0,4.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Training horizon mean baseline,4,2025-01-07,2025-02-05,1,2025-02-12,8,245.0,173.75,105.0,97.6,-71.25,71.25,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Training horizon mean baseline,4,2025-01-07,2025-02-05,2,2025-02-20,8,510.0,436.5,105.0,97.6,-73.5,73.5,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Training horizon mean baseline,4,2025-01-07,2025-02-05,3,2025-02-26,8,223.0,219.0,105.0,97.6,-4.0,4.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Training horizon mean baseline,4,2025-01-07,2025-02-05,4,2025-03-05,8,289.0,459.25,105.0,97.6,170.25,170.25,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Training horizon mean baseline,5,2025-01-07,2025-02-05,1,2025-02-12,8,162.0,194.5,121.0,89.4,32.5,32.5,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Training horizon mean baseline,5,2025-01-07,2025-02-05,2,2025-02-20,8,485.0,442.75,121.0,89.4,-42.25,42.25,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Training horizon mean baseline,5,2025-01-07,2025-02-05,3,2025-02-26,8,168.0,232.75,121.0,89.4,64.75,64.75,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Training horizon mean baseline,5,2025-01-07,2025-02-05,4,2025-03-05,8,498.0,407.0,121.0,89.4,-91.0,91.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Zero yield baseline,1,2025-01-07,2025-02-05,1,2025-02-12,8,259.0,0.0,19.0,79.0,-259.0,259.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Zero yield baseline,1,2025-01-07,2025-02-05,2,2025-02-20,8,542.0,0.0,19.0,79.0,-542.0,542.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Zero yield baseline,1,2025-01-07,2025-02-05,3,2025-02-26,8,237.0,0.0,19.0,79.0,-237.0,237.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Zero yield baseline,1,2025-01-07,2025-02-05,4,2025-03-05,8,516.0,0.0,19.0,79.0,-516.0,516.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Zero yield baseline,2,2025-01-07,2025-02-05,1,2025-02-12,8,167.0,0.0,171.0,105.80000000000001,-167.0,167.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Zero yield baseline,2,2025-01-07,2025-02-05,2,2025-02-20,8,355.0,0.0,171.0,105.80000000000001,-355.0,355.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Zero yield baseline,2,2025-01-07,2025-02-05,3,2025-02-26,8,190.0,0.0,171.0,105.80000000000001,-190.0,190.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Zero yield baseline,2,2025-01-07,2025-02-05,4,2025-03-05,8,401.0,0.0,171.0,105.80000000000001,-401.0,401.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Zero yield baseline,3,2025-01-07,2025-02-05,1,2025-02-12,8,107.0,0.0,71.0,86.15,-107.0,107.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Zero yield baseline,3,2025-01-07,2025-02-05,2,2025-02-20,8,364.0,0.0,71.0,86.15,-364.0,364.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Zero yield baseline,3,2025-01-07,2025-02-05,3,2025-02-26,8,281.0,0.0,71.0,86.15,-281.0,281.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Zero yield baseline,3,2025-01-07,2025-02-05,4,2025-03-05,8,422.0,0.0,71.0,86.15,-422.0,422.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Zero yield baseline,4,2025-01-07,2025-02-05,1,2025-02-12,8,245.0,0.0,105.0,97.6,-245.0,245.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Zero yield baseline,4,2025-01-07,2025-02-05,2,2025-02-20,8,510.0,0.0,105.0,97.6,-510.0,510.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Zero yield baseline,4,2025-01-07,2025-02-05,3,2025-02-26,8,223.0,0.0,105.0,97.6,-223.0,223.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Zero yield baseline,4,2025-01-07,2025-02-05,4,2025-03-05,8,289.0,0.0,105.0,97.6,-289.0,289.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Zero yield baseline,5,2025-01-07,2025-02-05,1,2025-02-12,8,162.0,0.0,121.0,89.4,-162.0,162.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Zero yield baseline,5,2025-01-07,2025-02-05,2,2025-02-20,8,485.0,0.0,121.0,89.4,-485.0,485.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Zero yield baseline,5,2025-01-07,2025-02-05,3,2025-02-26,8,168.0,0.0,121.0,89.4,-168.0,168.0,held_out_cv_fold_aggregate_primary
2425,paper_informed_nonreactive,Zero yield baseline,5,2025-01-07,2025-02-05,4,2025-03-05,8,498.0,0.0,121.0,89.4,-498.0,498.0,held_out_cv_fold_aggregate_primary
