forecast_task,year,nitrogen_treatment,treatment_n_level,current_observation_date,target_date,forecast_horizon_days,next_fresh_matter_g,next_fruit_number,next_dry_matter_g,current_fruit_number,current_fresh_matter_g,current_dry_matter_g,previous_fruit_number,previous_fresh_matter_g,previous_dry_matter_g,change_fruit_number,change_fresh_matter_g,change_dry_matter_g,rolling_mean_2_fruit_number,rolling_mean_3_fruit_number,rolling_mean_2_fresh_matter_g,rolling_mean_3_fresh_matter_g,rolling_mean_2_dry_matter_g,rolling_mean_3_dry_matter_g,days_since_previous_observation,day_of_year,days_since_weather_start,tmax_c,tmin_c,tmean_c,rhmean_pct,solar_radiation,gdd_base_10,cumulative_gdd_base_10,cumulative_solar_radiation,tmean_7d,solar_radiation_7d,rhmean_7d,n_fruit_size_samples,mean_fruit_diameter_mm,mean_fruit_length_mm,mean_individual_fruit_fresh_weight_g,mean_tagged_fruit_diameter_mm,n_tagged_fruit_diameter_mm_observations,mean_tagged_fruit_length_mm,n_tagged_fruit_length_mm_observations,mean_tagged_fruit_fresh_matter_g,n_tagged_fruit_fresh_matter_g_observations,mean_tagged_fruit_lifespan,n_tagged_fruit_lifespan_observations
next_observation_fresh_matter,2022,50N,50.0,2022-10-07,2022-10-11,4.0,78.87,10.0,11.56,5,29.44,3.66,5.0,36.48,4.68,0.0,-7.039999999999996,-1.0199999999999996,6.0,8.666666666666666,43.93999999999999,64.31666666666666,5.66,8.12,3.0,280,136,22.185454545454547,18.310909090909085,19.771975792718205,43.963634679815975,5.759132564916308,9.771975792718205,1920.958847994734,699.4091588733512,23.091716567545117,6.630779240261853,46.17914009971434,5.0,21.002000000000002,24.796,5.888,13.972,20.0,17.6215,20.0,,,,
next_observation_fresh_matter,2022,50N,50.0,2022-10-11,2022-10-14,3.0,47.38,5.0,5.69,10,78.87,11.56,5.0,29.44,3.66,5.0,49.43000000000001,7.9,5.0,5.666666666666667,32.959999999999994,39.10666666666666,4.17,4.993333333333333,4.0,284,140,30.47454545454546,18.383333333333333,24.281931869971245,43.64739149769503,7.209094606464339,14.281931869971245,1971.7483996778215,730.3560342438542,22.240708093443942,7.227935179908215,41.629798244322444,10.0,23.699,28.383999999999997,7.8870000000000005,16.6515,20.0,20.7025,20.0,,,,
next_observation_fresh_matter,2022,50N,50.0,2022-10-14,2022-10-18,4.0,69.36,7.0,8.33,5,47.38,5.69,10.0,78.87,11.56,-5.0,-31.490000000000002,-5.87,7.5,6.666666666666667,54.155,48.26333333333333,7.61,6.633333333333333,3.0,287,143,22.15,18.288888888888884,20.039417306784,39.24542289175596,4.894038823947926,10.039417306784,2002.0303016894609,745.5569657802105,21.581636242103837,6.592543843837042,38.59874268683949,5.0,25.726,30.3,9.476,11.057,20.0,14.062631578947368,19.0,,,,
next_observation_fresh_matter,2022,50N,50.0,2022-10-18,2022-10-21,3.0,73.32,8.0,9.59,7,69.36,8.33,5.0,47.38,5.69,2.0,21.979999999999997,2.6399999999999997,7.5,6.666666666666667,63.125,51.89666666666667,8.625,6.97,4.0,291,147,20.98333333333333,18.02777777777778,19.35975279179545,33.428895103620285,6.727831215485835,9.35975279179545,2040.6304508982564,770.7732721957069,19.840293031490734,5.773891135978964,36.141148245610914,7.0,26.102857142857143,33.26142857142857,9.90857142857143,13.952222222222222,18.0,18.493333333333332,18.0,,,,
next_observation_fresh_matter,2022,50N,50.0,2022-10-21,2022-11-01,11.0,30.96,5.0,5.88,8,73.32,9.59,7.0,69.36,8.33,1.0,3.9599999999999937,1.2599999999999998,6.0,7.333333333333333,58.370000000000005,65.20333333333333,7.010000000000001,8.526666666666666,3.0,294,150,28.12363636363637,18.27454545454545,21.770470054662017,37.314011208613344,4.694768135562889,11.770470054662017,2073.4657619524683,788.1842614255011,20.205065751858204,6.089613663612943,32.7912763045905,8.0,24.5725,29.4775,9.165,15.1595,20.0,19.4695,20.0,,,,
next_observation_fresh_matter,2023,0N,0.0,2023-07-29,2023-08-01,3.0,18.56,3.0,2.89,0,,,0.0,,,0.0,,,0.0,0.0,,,,,3.0,210,56,30.227272727272727,20.23272727272727,24.68928654883536,56.84502672334502,4.510263182866555,14.689286548835359,884.6740163340444,254.98968044213595,27.163227513227515,4.237344986846959,61.70348172928156,,,,,11.5155,20.0,14.648500000000002,20.0,,0.0,1.0,20.0
next_observation_fresh_matter,2023,0N,0.0,2023-08-01,2023-08-04,3.0,17.26,2.0,2.09,3,18.56,2.89,0.0,,,3.0,,,0.0,0.0,,,,,3.0,213,59,34.67999999999999,20.52777777777778,26.5830167963474,54.018276503067305,3.9061620316996817,16.5830167963474,931.1568910233875,268.109229814855,26.57825135260328,4.28611802310004,58.329489123127345,,,,,13.236500000000001,20.0,17.3815,20.0,5.13,1.0,1.0,20.0
next_observation_fresh_matter,2023,0N,0.0,2023-08-04,2023-08-07,3.0,22.56,2.0,2.94,2,17.26,2.09,3.0,18.56,2.89,-1.0,-1.2999999999999972,-0.8000000000000003,1.5,1.0,18.56,18.56,2.89,2.89,3.0,216,62,34.57272727272727,20.43333333333333,26.97401352877973,63.17105432227663,3.475463791849472,16.97401352877973,985.6481258214641,279.2091765983052,26.523342290893563,4.104251334147963,57.26542251067682,,,,,14.7715,20.0,20.0895,20.0,,0.0,1.05,20.0
next_observation_fresh_matter,2023,0N,0.0,2023-08-07,2023-08-11,4.0,63.62,7.0,8.15,2,22.56,2.94,2.0,17.26,2.09,0.0,5.299999999999997,0.8500000000000001,2.5,1.6666666666666667,17.91,17.91,2.49,2.49,3.0,219,65,31.87454545454545,19.95,24.979301657537917,60.432691779705735,4.899106901153108,14.979301657537917,1029.2567628894367,290.49533817496985,26.38326980891378,3.7560386274020767,62.90542206707096,,,,,18.863,20.0,25.217,20.0,,0.0,1.05,20.0
next_observation_fresh_matter,2023,0N,0.0,2023-08-11,2023-08-13,2.0,24.69,5.0,3.26,7,63.62,8.15,2.0,22.56,2.94,5.0,41.06,5.210000000000001,2.0,2.3333333333333335,19.91,19.459999999999997,2.5149999999999997,2.64,4.0,223,69,33.962962962962955,20.61090909090908,24.514478335446345,68.90690368271171,3.343136955686944,14.514478335446345,1087.5000709123467,306.9652116200746,24.55027787012611,3.965147860252771,61.1880536522087,,,,,23.465,20.0,29.276,20.0,8.392857142857142,7.0,1.05,20.0
next_observation_fresh_matter,2023,0N,0.0,2023-08-13,2023-08-17,4.0,32.81,6.0,4.09,5,24.69,3.26,7.0,63.62,8.15,-2.0,-38.92999999999999,-4.890000000000001,4.5,3.6666666666666665,43.089999999999996,34.48,5.545,4.3933333333333335,2.0,225,71,25.55090909090909,19.965454545454552,21.613340708147927,73.70839800797143,2.86131125581652,11.613340708147927,1113.7821474336438,313.77506109281,24.214955171677893,4.025547116999036,60.809712409396575,,,,,19.435,18.0,24.23611111111111,18.0,9.346666666666668,9.0,1.3333333333333333,18.0
next_observation_fresh_matter,2023,0N,0.0,2023-08-17,2023-08-21,4.0,30.54,5.0,4.08,6,32.81,4.09,5.0,24.69,3.26,1.0,8.120000000000001,0.8300000000000001,6.0,4.666666666666667,44.155,36.95666666666667,5.705,4.783333333333333,4.0,229,75,26.7,19.39444444444444,22.574224884889368,53.17313167220468,4.861059319052458,12.574224884889368,1167.1614341314355,331.17518343588154,23.453691650647876,3.936158395927695,63.92587464861401,,,,,10.77888888888889,18.0,13.110000000000001,18.0,8.106666666666667,3.0,1.8,15.0
next_observation_fresh_matter,2023,0N,0.0,2023-08-21,2023-08-24,3.0,9.12,2.0,1.07,5,30.54,4.08,6.0,32.81,4.09,-1.0,-2.270000000000003,-0.009999999999999787,5.5,6.0,28.750000000000007,40.373333333333335,3.675,5.166666666666667,4.0,233,79,27.603773584905657,20.303636363636368,22.866665037025992,68.46202851594977,3.9835402271839926,12.866665037025992,1225.1806214655367,348.9655282375691,24.42161234357268,4.576111717294691,58.907368898902355,,,,,9.570769230769232,13.0,11.835384615384616,13.0,,0.0,2.0,15.0
next_observation_fresh_matter,2023,0N,0.0,2023-08-24,2023-08-27,3.0,16.52,2.0,1.66,2,9.12,1.07,5.0,30.54,4.08,-3.0,-21.42,-3.01,5.5,5.333333333333333,31.675000000000008,29.346666666666664,4.085,3.81,3.0,236,82,32.503773584905666,20.93703703703704,26.155105609002245,74.69704847214282,5.44174971973904,16.155105609002245,1282.9865430450964,363.31429209610434,26.546444130523007,4.591301237174674,65.14837812956821,,,,,10.764375,16.0,13.045625,16.0,4.33,1.0,2.0,17.0
next_observation_fresh_matter,2023,0N,0.0,2023-08-27,2023-08-31,4.0,32.98,5.0,3.91,2,16.52,1.66,2.0,9.12,1.07,0.0,7.4,0.5899999999999999,3.5,4.333333333333333,19.830000000000005,24.156666666666666,2.575,3.08,3.0,239,85,27.934545454545454,17.258181818181818,22.34054228365139,57.3932730918703,6.162674213626056,12.340542283651391,1323.8563192319027,378.49847607342167,25.934623257627475,4.788069723290933,65.82372970777459,,,,,10.893333333333334,18.0,13.095555555555556,18.0,,0.0,2.0588235294117645,17.0
next_observation_fresh_matter,2023,0N,0.0,2023-08-31,2023-09-05,5.0,19.45,4.0,2.41,5,32.98,3.91,2.0,16.52,1.66,3.0,16.459999999999997,2.25,2.0,3.0,12.820000000000007,18.726666666666667,1.365,2.27,4.0,243,89,30.544444444444448,18.685185185185187,24.0018051634356,48.09533934702311,4.393568974489519,14.001805163435598,1381.3641552811723,395.761864413108,24.053944605153738,4.635367473857669,56.829256699663645,,,,,14.688333333333333,18.0,16.79222222222222,18.0,7.449999999999999,2.0,2.0588235294117645,17.0
next_observation_fresh_matter,2023,0N,0.0,2023-09-05,2023-09-09,4.0,7.34,1.0,0.91,4,19.45,2.41,5.0,32.98,3.91,-1.0,-13.529999999999998,-1.5,3.5,3.0,24.750000000000007,19.54,2.785,2.2133333333333334,5.0,248,94,34.33272727272727,25.14074074074073,29.067613874595004,57.82067003090793,3.385455827463328,19.067613874595004,1476.48326999959,416.04963426156735,27.486511971855634,4.167216028373947,50.32375259419236,,,,,16.586111111111112,18.0,19.215,18.0,5.998333333333334,6.0,2.066666666666667,15.0
next_observation_fresh_matter,2023,0N,0.0,2023-09-09,2023-09-13,4.0,7.4,2.0,1.07,1,7.34,0.91,4.0,19.45,2.41,-3.0,-12.11,-1.5,4.5,3.6666666666666665,26.215000000000003,22.983333333333334,3.16,2.66,4.0,252,98,26.2,18.78727272727272,21.35342995169082,64.2489119248266,3.632461188708317,11.35342995169082,1520.1681962652544,427.70455119724187,24.922155091285525,3.432326723511422,57.33147632424089,,,,,14.293333333333333,15.0,17.354,15.0,5.165,2.0,2.2,10.0
next_observation_fresh_matter,2023,0N,0.0,2023-09-13,2023-09-17,4.0,5.97,2.0,0.91,2,7.4,1.07,1.0,7.34,0.91,1.0,0.0600000000000005,0.16000000000000003,2.5,3.3333333333333335,13.395000000000007,19.923333333333332,1.6600000000000001,2.4099999999999997,4.0,256,102,22.62909090909091,16.341509433962262,19.52144132050613,52.75605660101148,4.435010399026968,9.521441320506131,1560.640495605388,445.30949571429244,20.481714563502916,3.9540065244801554,59.30294348619204,,,,,13.867333333333333,15.0,17.314,15.0,7.242,4.0,2.25,8.0
next_observation_fresh_matter,2023,0N,0.0,2023-09-17,2023-09-21,4.0,0.0,0.0,,2,5.97,0.91,2.0,7.4,1.07,0.0,-1.4300000000000006,-0.16000000000000003,1.5,2.3333333333333335,7.370000000000007,11.396666666666667,0.99,1.4633333333333336,4.0,260,106,26.06363636363637,16.62181818181818,20.37899235726143,58.356396588250576,3.792986000534167,10.378992357261431,1604.8123824807037,458.79483406586934,20.54964802128871,3.753083618659158,57.86844287241333,,,,,11.185714285714285,14.0,13.814285714285713,14.0,10.434999999999999,2.0,2.5,4.0
next_observation_fresh_matter,2023,0N,0.0,2023-09-21,2023-09-24,3.0,0.0,0.0,,0,0.0,,2.0,5.97,0.91,-2.0,-5.97,,2.0,1.6666666666666667,6.685000000000008,6.903333333333333,0.99,0.9633333333333334,4.0,264,110,30.961818181818188,20.32363636363636,24.51303342420652,55.96020864924884,3.344493597978389,14.513033424206519,1659.3295142026261,473.33545643706907,22.24072842570792,3.4421586482632196,58.22411301972418,,,,,10.562142857142858,14.0,13.342142857142857,14.0,,0.0,2.5,2.0
next_observation_fresh_matter,2023,0N,0.0,2023-09-24,2023-09-28,4.0,7.99,2.0,0.94,0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.3333333333333333,2.985000000000007,4.456666666666667,0.91,0.99,3.0,267,113,25.86296296296296,18.85454545454545,21.212384689111516,74.37072751026811,4.259010937218802,11.212384689111516,1694.2284978868847,482.77382956582545,22.77373077231158,3.4255707857080124,62.393151756638225,,,,,11.981333333333334,15.0,14.817333333333332,15.0,,0.0,2.5,2.0
next_observation_fresh_matter,2023,100N,100.0,2023-08-01,2023-08-04,3.0,12.16,1.0,1.28,0,,,0.0,,,0.0,,,0.0,0.0,,,,,3.0,213,59,34.67999999999999,20.52777777777778,26.5830167963474,54.018276503067305,3.9061620316996817,16.5830167963474,931.1568910233875,268.109229814855,26.57825135260328,4.28611802310004,58.329489123127345,,,,,13.236500000000001,20.0,17.3815,20.0,5.13,1.0,1.0,20.0
next_observation_fresh_matter,2023,100N,100.0,2023-08-04,2023-08-07,3.0,24.6,2.0,2.67,1,12.16,1.28,0.0,,,1.0,,,0.0,0.0,,,,,3.0,216,62,34.57272727272727,20.43333333333333,26.97401352877973,63.17105432227663,3.475463791849472,16.97401352877973,985.6481258214641,279.2091765983052,26.523342290893563,4.104251334147963,57.26542251067682,,,,,14.7715,20.0,20.0895,20.0,,0.0,1.05,20.0
next_observation_fresh_matter,2023,100N,100.0,2023-08-07,2023-08-11,4.0,65.32,6.0,7.72,2,24.6,2.67,1.0,12.16,1.28,1.0,12.440000000000001,1.39,0.5,0.3333333333333333,12.16,12.16,1.28,1.28,3.0,219,65,31.87454545454545,19.95,24.979301657537917,60.432691779705735,4.899106901153108,14.979301657537917,1029.2567628894367,290.49533817496985,26.38326980891378,3.7560386274020767,62.90542206707096,,,,,18.863,20.0,25.217,20.0,,0.0,1.05,20.0
next_observation_fresh_matter,2023,100N,100.0,2023-08-11,2023-08-13,2.0,69.62,9.0,11.08,6,65.32,7.72,2.0,24.6,2.67,4.0,40.71999999999999,5.05,1.5,1.0,18.380000000000003,18.380000000000003,1.975,1.975,4.0,223,69,33.962962962962955,20.61090909090908,24.514478335446345,68.90690368271171,3.343136955686944,14.514478335446345,1087.5000709123467,306.9652116200746,24.55027787012611,3.965147860252771,61.1880536522087,,,,,23.465,20.0,29.276,20.0,8.392857142857142,7.0,1.05,20.0
next_observation_fresh_matter,2023,100N,100.0,2023-08-13,2023-08-17,4.0,71.03,9.0,9.05,9,69.62,11.08,6.0,65.32,7.72,3.0,4.300000000000011,3.3600000000000003,4.0,3.0,44.96,34.026666666666664,5.195,3.89,2.0,225,71,25.55090909090909,19.965454545454552,21.613340708147927,73.70839800797143,2.86131125581652,11.613340708147927,1113.7821474336438,313.77506109281,24.214955171677893,4.025547116999036,60.809712409396575,,,,,19.435,18.0,24.23611111111111,18.0,9.346666666666668,9.0,1.3333333333333333,18.0
next_observation_fresh_matter,2023,100N,100.0,2023-08-17,2023-08-21,4.0,93.9,13.0,11.26,9,71.03,9.05,9.0,69.62,11.08,0.0,1.4099999999999966,-2.0299999999999994,7.5,5.666666666666667,67.47,53.18000000000001,9.399999999999999,7.156666666666666,4.0,229,75,26.7,19.39444444444444,22.574224884889368,53.17313167220468,4.861059319052458,12.574224884889368,1167.1614341314355,331.17518343588154,23.453691650647876,3.936158395927695,63.92587464861401,,,,,10.77888888888889,18.0,13.110000000000001,18.0,8.106666666666667,3.0,1.8,15.0
next_observation_fresh_matter,2023,100N,100.0,2023-08-21,2023-08-24,3.0,40.22,6.0,5.37,13,93.9,11.26,9.0,71.03,9.05,4.0,22.870000000000005,2.209999999999999,9.0,8.0,70.325,68.65666666666668,10.065000000000001,9.283333333333333,4.0,233,79,27.603773584905657,20.303636363636368,22.866665037025992,68.46202851594977,3.9835402271839926,12.866665037025992,1225.1806214655367,348.9655282375691,24.42161234357268,4.576111717294691,58.907368898902355,,,,,9.570769230769232,13.0,11.835384615384616,13.0,,0.0,2.0,15.0
next_observation_fresh_matter,2023,100N,100.0,2023-08-24,2023-08-27,3.0,50.09,7.0,5.85,6,40.22,5.37,13.0,93.9,11.26,-7.0,-53.68000000000001,-5.89,11.0,10.333333333333334,82.465,78.18333333333334,10.155,10.463333333333333,3.0,236,82,32.503773584905666,20.93703703703704,26.155105609002245,74.69704847214282,5.44174971973904,16.155105609002245,1282.9865430450964,363.31429209610434,26.546444130523007,4.591301237174674,65.14837812956821,,,,,10.764375,16.0,13.045625,16.0,4.33,1.0,2.0,17.0
next_observation_fresh_matter,2023,100N,100.0,2023-08-27,2023-08-31,4.0,56.04,7.0,6.07,7,50.09,5.85,6.0,40.22,5.37,1.0,9.870000000000005,0.47999999999999954,9.5,9.333333333333334,67.06,68.38333333333334,8.315,8.56,3.0,239,85,27.934545454545454,17.258181818181818,22.34054228365139,57.3932730918703,6.162674213626056,12.340542283651391,1323.8563192319027,378.49847607342167,25.934623257627475,4.788069723290933,65.82372970777459,,,,,10.893333333333334,18.0,13.095555555555556,18.0,,0.0,2.0588235294117645,17.0
next_observation_fresh_matter,2023,100N,100.0,2023-08-31,2023-09-05,5.0,91.04,10.0,11.45,7,56.04,6.07,7.0,50.09,5.85,0.0,5.949999999999996,0.22000000000000064,6.5,8.666666666666666,45.155,61.40333333333333,5.609999999999999,7.493333333333333,4.0,243,89,30.544444444444448,18.685185185185187,24.0018051634356,48.09533934702311,4.393568974489519,14.001805163435598,1381.3641552811723,395.761864413108,24.053944605153738,4.635367473857669,56.829256699663645,,,,,14.688333333333333,18.0,16.79222222222222,18.0,7.449999999999999,2.0,2.0588235294117645,17.0
next_observation_fresh_matter,2023,100N,100.0,2023-09-05,2023-09-09,4.0,12.27,3.0,1.06,10,91.04,11.45,7.0,56.04,6.07,3.0,35.00000000000001,5.379999999999999,7.0,6.666666666666667,53.065,48.78333333333333,5.959999999999999,5.763333333333333,5.0,248,94,34.33272727272727,25.14074074074073,29.067613874595004,57.82067003090793,3.385455827463328,19.067613874595004,1476.48326999959,416.04963426156735,27.486511971855634,4.167216028373947,50.32375259419236,,,,,16.586111111111112,18.0,19.215,18.0,5.998333333333334,6.0,2.066666666666667,15.0
next_observation_fresh_matter,2023,100N,100.0,2023-09-09,2023-09-13,4.0,37.0,5.0,4.49,3,12.27,1.06,10.0,91.04,11.45,-7.0,-78.77000000000001,-10.389999999999999,8.5,8.0,73.54,65.72333333333334,8.759999999999998,7.789999999999999,4.0,252,98,26.2,18.78727272727272,21.35342995169082,64.2489119248266,3.632461188708317,11.35342995169082,1520.1681962652544,427.70455119724187,24.922155091285525,3.432326723511422,57.33147632424089,,,,,14.293333333333333,15.0,17.354,15.0,5.165,2.0,2.2,10.0
next_observation_fresh_matter,2023,100N,100.0,2023-09-13,2023-09-17,4.0,13.71,2.0,1.4,5,37.0,4.49,3.0,12.27,1.06,2.0,24.73,3.43,6.5,6.666666666666667,51.65500000000001,53.116666666666674,6.254999999999999,6.1933333333333325,4.0,256,102,22.62909090909091,16.341509433962262,19.52144132050613,52.75605660101148,4.435010399026968,9.521441320506131,1560.640495605388,445.30949571429244,20.481714563502916,3.9540065244801554,59.30294348619204,,,,,13.867333333333333,15.0,17.314,15.0,7.242,4.0,2.25,8.0
next_observation_fresh_matter,2023,100N,100.0,2023-09-17,2023-09-21,4.0,35.92,4.0,4.73,2,13.71,1.4,5.0,37.0,4.49,-3.0,-23.29,-3.0900000000000003,4.0,6.0,24.634999999999998,46.77,2.7749999999999995,5.666666666666667,4.0,260,106,26.06363636363637,16.62181818181818,20.37899235726143,58.356396588250576,3.792986000534167,10.378992357261431,1604.8123824807037,458.79483406586934,20.54964802128871,3.753083618659158,57.86844287241333,,,,,11.185714285714285,14.0,13.814285714285713,14.0,10.434999999999999,2.0,2.5,4.0
next_observation_fresh_matter,2023,100N,100.0,2023-09-21,2023-09-24,3.0,10.14,1.0,1.12,4,35.92,4.73,2.0,13.71,1.4,2.0,22.21,3.3300000000000005,3.5,3.3333333333333335,25.355,20.993333333333332,2.9449999999999994,2.316666666666667,4.0,264,110,30.961818181818188,20.32363636363636,24.51303342420652,55.96020864924884,3.344493597978389,14.513033424206519,1659.3295142026261,473.33545643706907,22.24072842570792,3.4421586482632196,58.22411301972418,,,,,10.562142857142858,14.0,13.342142857142857,14.0,,0.0,2.5,2.0
next_observation_fresh_matter,2023,100N,100.0,2023-09-24,2023-09-28,4.0,72.41,8.0,8.13,1,10.14,1.12,4.0,35.92,4.73,-3.0,-25.78,-3.6100000000000003,3.0,3.6666666666666665,24.815,28.876666666666665,3.0649999999999995,3.5400000000000005,3.0,267,113,25.86296296296296,18.85454545454545,21.212384689111516,74.37072751026811,4.259010937218802,11.212384689111516,1694.2284978868847,482.77382956582545,22.77373077231158,3.4255707857080124,62.393151756638225,,,,,11.981333333333334,15.0,14.817333333333332,15.0,,0.0,2.5,2.0
next_observation_fresh_matter,2023,150N,150.0,2023-08-07,2023-08-11,4.0,34.02,4.0,5.15,0,,,0.0,,,0.0,,,0.0,0.0,,,,,3.0,219,65,31.87454545454545,19.95,24.979301657537917,60.432691779705735,4.899106901153108,14.979301657537917,1029.2567628894367,290.49533817496985,26.38326980891378,3.7560386274020767,62.90542206707096,,,,,18.863,20.0,25.217,20.0,,0.0,1.05,20.0
next_observation_fresh_matter,2023,150N,150.0,2023-08-11,2023-08-13,2.0,97.47,9.0,11.44,4,34.02,5.15,0.0,,,4.0,,,0.0,0.0,,,,,4.0,223,69,33.962962962962955,20.61090909090908,24.514478335446345,68.90690368271171,3.343136955686944,14.514478335446345,1087.5000709123467,306.9652116200746,24.55027787012611,3.965147860252771,61.1880536522087,,,,,23.465,20.0,29.276,20.0,8.392857142857142,7.0,1.05,20.0
next_observation_fresh_matter,2023,150N,150.0,2023-08-13,2023-08-17,4.0,90.22,12.0,11.45,9,97.47,11.44,4.0,34.02,5.15,5.0,63.449999999999996,6.289999999999999,2.0,1.3333333333333333,34.02,34.02,5.15,5.15,2.0,225,71,25.55090909090909,19.965454545454552,21.613340708147927,73.70839800797143,2.86131125581652,11.613340708147927,1113.7821474336438,313.77506109281,24.214955171677893,4.025547116999036,60.809712409396575,,,,,19.435,18.0,24.23611111111111,18.0,9.346666666666668,9.0,1.3333333333333333,18.0
next_observation_fresh_matter,2023,150N,150.0,2023-08-17,2023-08-21,4.0,82.8,12.0,10.2,12,90.22,11.45,9.0,97.47,11.44,3.0,-7.25,0.009999999999999787,6.5,4.333333333333333,65.745,65.745,8.295,8.295,4.0,229,75,26.7,19.39444444444444,22.574224884889368,53.17313167220468,4.861059319052458,12.574224884889368,1167.1614341314355,331.17518343588154,23.453691650647876,3.936158395927695,63.92587464861401,,,,,10.77888888888889,18.0,13.110000000000001,18.0,8.106666666666667,3.0,1.8,15.0
next_observation_fresh_matter,2023,150N,150.0,2023-08-21,2023-08-24,3.0,53.65,10.0,7.88,12,82.8,10.2,12.0,90.22,11.45,0.0,-7.420000000000002,-1.25,10.5,8.333333333333334,93.845,73.90333333333334,11.445,9.346666666666666,4.0,233,79,27.603773584905657,20.303636363636368,22.866665037025992,68.46202851594977,3.9835402271839926,12.866665037025992,1225.1806214655367,348.9655282375691,24.42161234357268,4.576111717294691,58.907368898902355,,,,,9.570769230769232,13.0,11.835384615384616,13.0,,0.0,2.0,15.0
next_observation_fresh_matter,2023,150N,150.0,2023-08-24,2023-08-27,3.0,57.09,8.0,5.38,10,53.65,7.88,12.0,82.8,10.2,-2.0,-29.15,-2.3199999999999994,12.0,11.0,86.50999999999999,90.16333333333334,10.825,11.030000000000001,3.0,236,82,32.503773584905666,20.93703703703704,26.155105609002245,74.69704847214282,5.44174971973904,16.155105609002245,1282.9865430450964,363.31429209610434,26.546444130523007,4.591301237174674,65.14837812956821,,,,,10.764375,16.0,13.045625,16.0,4.33,1.0,2.0,17.0
next_observation_fresh_matter,2023,150N,150.0,2023-08-27,2023-08-31,4.0,43.28,6.0,4.88,8,57.09,5.38,10.0,53.65,7.88,-2.0,3.440000000000005,-2.5,11.0,11.333333333333334,68.225,75.55666666666666,9.04,9.843333333333332,3.0,239,85,27.934545454545454,17.258181818181818,22.34054228365139,57.3932730918703,6.162674213626056,12.340542283651391,1323.8563192319027,378.49847607342167,25.934623257627475,4.788069723290933,65.82372970777459,,,,,10.893333333333334,18.0,13.095555555555556,18.0,,0.0,2.0588235294117645,17.0
next_observation_fresh_matter,2023,150N,150.0,2023-08-31,2023-09-05,5.0,7.33,1.0,1.25,6,43.28,4.88,8.0,57.09,5.38,-2.0,-13.810000000000002,-0.5,9.0,10.0,55.370000000000005,64.51333333333334,6.63,7.82,4.0,243,89,30.544444444444448,18.685185185185187,24.0018051634356,48.09533934702311,4.393568974489519,14.001805163435598,1381.3641552811723,395.761864413108,24.053944605153738,4.635367473857669,56.829256699663645,,,,,14.688333333333333,18.0,16.79222222222222,18.0,7.449999999999999,2.0,2.0588235294117645,17.0
next_observation_fresh_matter,2023,150N,150.0,2023-09-05,2023-09-09,4.0,41.5,4.0,4.29,1,7.33,1.25,6.0,43.28,4.88,-5.0,-35.95,-3.63,7.0,8.0,50.185,51.34,5.13,6.046666666666667,5.0,248,94,34.33272727272727,25.14074074074073,29.067613874595004,57.82067003090793,3.385455827463328,19.067613874595004,1476.48326999959,416.04963426156735,27.486511971855634,4.167216028373947,50.32375259419236,,,,,16.586111111111112,18.0,19.215,18.0,5.998333333333334,6.0,2.066666666666667,15.0
next_observation_fresh_matter,2023,150N,150.0,2023-09-09,2023-09-13,4.0,17.68,2.0,1.98,4,41.5,4.29,1.0,7.33,1.25,3.0,34.17,3.04,3.5,5.0,25.305,35.9,3.065,3.8366666666666673,4.0,252,98,26.2,18.78727272727272,21.35342995169082,64.2489119248266,3.632461188708317,11.35342995169082,1520.1681962652544,427.70455119724187,24.922155091285525,3.432326723511422,57.33147632424089,,,,,14.293333333333333,15.0,17.354,15.0,5.165,2.0,2.2,10.0
next_observation_fresh_matter,2023,150N,150.0,2023-09-13,2023-09-17,4.0,32.06,3.0,3.48,2,17.68,1.98,4.0,41.5,4.29,-2.0,-23.82,-2.31,2.5,3.6666666666666665,24.415,30.703333333333333,2.77,3.473333333333333,4.0,256,102,22.62909090909091,16.341509433962262,19.52144132050613,52.75605660101148,4.435010399026968,9.521441320506131,1560.640495605388,445.30949571429244,20.481714563502916,3.9540065244801554,59.30294348619204,,,,,13.867333333333333,15.0,17.314,15.0,7.242,4.0,2.25,8.0
next_observation_fresh_matter,2023,150N,150.0,2023-09-17,2023-09-21,4.0,30.71,3.0,4.29,3,32.06,3.48,2.0,17.68,1.98,1.0,14.380000000000003,1.5,3.0,2.3333333333333335,29.59,22.169999999999998,3.135,2.5066666666666664,4.0,260,106,26.06363636363637,16.62181818181818,20.37899235726143,58.356396588250576,3.792986000534167,10.378992357261431,1604.8123824807037,458.79483406586934,20.54964802128871,3.753083618659158,57.86844287241333,,,,,11.185714285714285,14.0,13.814285714285713,14.0,10.434999999999999,2.0,2.5,4.0
next_observation_fresh_matter,2023,150N,150.0,2023-09-21,2023-09-24,3.0,29.71,3.0,4.58,3,30.71,4.29,3.0,32.06,3.48,0.0,-1.3500000000000014,0.81,2.5,3.0,24.87,30.413333333333338,2.73,3.25,4.0,264,110,30.961818181818188,20.32363636363636,24.51303342420652,55.96020864924884,3.344493597978389,14.513033424206519,1659.3295142026261,473.33545643706907,22.24072842570792,3.4421586482632196,58.22411301972418,,,,,10.562142857142858,14.0,13.342142857142857,14.0,,0.0,2.5,2.0
