year,date,day_of_year,days_since_weather_start,tmax_c,tmin_c,tmean_c,rhmax_pct,rhmin_pct,rhmean_pct,solar_radiation,gdd_base_10,cumulative_gdd_base_10,cumulative_solar_radiation,tmean_7d,solar_radiation_7d,rhmean_7d
2022,2022-09-26,269,125,24.322222222222216,18.26727272727273,19.951913115292932,50.18181818181818,25.321818181818184,39.08904301422759,4.753099156840731,9.951913115292932,1785.1577123731474,641.2841386995344,21.406258727751755,4.804875617145698,53.885103091542796
2022,2022-09-27,270,126,24.381481481481472,17.9037037037037,19.608652356211824,76.91851851851851,23.38181818181818,45.72300055320974,2.855389745144804,9.608652356211824,1794.7663647293593,644.1395284446792,20.310745580339507,4.286321763577797,51.11870385928338
2022,2022-09-28,271,127,26.94909090909091,18.346296296296288,20.759095549423684,53.59272727272728,25.41090909090909,40.09272263239449,2.0644387859596027,10.759095549423684,1805.525460278783,646.2039672306388,20.20282058248014,3.779512639338692,49.74281068795132
2022,2022-09-29,272,128,26.861818181818183,18.375925925925923,21.040447957839262,46.6462962962963,21.60909090909091,36.15891816717904,2.20681361890332,11.040447957839262,1816.5659082366221,648.4107808495421,20.20605698967881,3.147910071471309,48.47421587620638
2022,2022-09-30,273,129,28.661818181818187,18.37090909090909,22.750923785296223,50.596296296296295,26.51851851851852,39.9262858003055,4.582923341976224,12.750923785296223,1829.3168320219183,652.9937041915183,20.740139874860954,3.63877568925546,45.754171895637384
2022,2022-10-01,274,130,29.066666666666663,18.51111111111112,23.01964308107048,59.69454545454546,35.08,48.1567649975279,5.799355038336231,13.01964308107048,1842.3364751029887,658.7930592298545,21.149515982908106,4.0206409498191364,42.954415094846944
2022,2022-10-02,275,131,31.60545454545455,18.40545454545454,24.38120912964228,68.46296296296295,29.37407407407407,48.774560849019416,7.313303311507633,14.38120912964228,1856.717684232631,666.1063625413622,21.644554996396668,4.225046142666935,42.56018514483767
2022,2022-10-03,276,132,31.100000000000005,18.74444444444444,24.652710893457403,64.62222222222223,29.722222222222225,45.123976295633405,7.03574333675745,14.652710893457403,1871.3703951260884,673.1421058781197,22.316097536134446,4.551138168369323,43.422318470752785
2022,2022-10-04,277,133,30.505454545454544,18.63703703703704,24.693047897625423,54.85925925925926,29.841818181818184,42.39131821358237,6.618382106377156,14.693047897625423,1886.0634430237137,679.7604879844968,23.042439756336393,5.088708505688231,42.946363850806016
2022,2022-10-05,278,134,30.927777777777777,19.246296296296304,25.149285333510107,62.6,39.68888888888888,49.303137389757566,5.990748553406641,15.149285333510107,1901.2127283572238,685.7512365379034,23.669609725491597,5.649609901037808,44.26213738757217
2022,2022-10-06,279,135,21.53454545454546,18.35283018867925,19.974143844791914,69.40363636363635,27.96909090909091,45.54058827266375,7.898789770531549,9.974143844791914,1911.1868722020158,693.6500263084349,23.517280566484832,6.462749351270412,45.60237597406998
2022,2022-10-07,280,136,22.185454545454547,18.310909090909085,19.771975792718205,50.77962962962964,31.59818181818181,43.963634679815975,5.759132564916308,9.771975792718205,1920.958847994734,699.4091588733512,23.091716567545117,6.630779240261853,46.17914009971434
2022,2022-10-08,281,137,26.51851851851852,18.39259259259259,21.49667205276722,58.38363636363636,19.47407407407407,34.539928102462966,8.076483153626619,11.49667205276722,1932.4555200475013,707.4856420269779,22.874149277787506,6.956083256731908,44.23387768613363
2022,2022-10-09,282,138,28.97222222222222,18.175925925925924,22.25070209892195,47.51636363636364,26.49629629629629,37.23208732111932,7.790449180921565,12.250702098921948,1944.7062221464232,715.2760912078994,22.56979113054175,7.0242469523624695,42.58495289643362
2022,2022-10-10,283,139,28.50545454545454,18.27547169811321,22.76024566142696,49.964814814814815,23.30555555555556,37.18182044674251,7.870848429490484,12.76024566142696,1957.4664678078502,723.1469396373899,22.299438954537397,7.14354767989576,41.450359203734926
2022,2022-10-11,284,140,30.47454545454546,18.383333333333333,24.281931869971245,51.56111111111112,33.241818181818175,43.64739149769503,7.209094606464339,14.281931869971245,1971.7483996778215,730.3560342438542,22.240708093443942,7.227935179908215,41.629798244322444
2022,2022-10-12,285,141,24.55636363636363,18.29454545454545,20.59227760238425,55.40181818181818,27.457407407407413,43.705680623572334,5.239578800661536,10.59227760238425,1982.3406772802057,735.5956130445157,21.589706988997392,7.120625215230342,40.830161563438836
2022,2022-10-13,286,142,21.48148148148148,18.32037037037037,19.650207102471253,42.75272727272728,27.48727272727272,34.638867924528306,5.067313911746826,9.650207102471253,1991.990884382677,740.6629269562626,21.543430311523014,6.7161286639753826,39.27277294227663
2022,2022-10-14,287,143,22.15,18.288888888888884,20.039417306784,59.941818181818185,33.614814814814814,39.24542289175596,4.894038823947926,10.039417306784,2002.0303016894609,745.5569657802105,21.581636242103837,6.592543843837042,38.59874268683949
2022,2022-10-15,288,144,22.96909090909092,18.85555555555556,20.3316172664573,50.82,23.709090909090914,34.41180122250672,5.885045652924091,10.3316172664573,2012.361918955918,751.4420114331346,21.415199844059565,6.279481343736681,38.580438846845745
2022,2022-10-16,289,145,20.59999999999999,18.20727272727273,19.552614054131688,52.101851851851855,30.301818181818184,37.95560013589545,5.576186080133615,9.552614054131688,2021.9145330100498,757.0181975132682,21.029758694803814,5.963158043624118,38.68379782038519
2022,2022-10-17,290,146,20.52037037037037,18.13636363636364,19.3561650964112,36.940740740740736,19.635185185185183,29.601769817397376,7.027243466952919,9.3561650964112,2031.270698106461,764.0454409802211,20.543461471230135,5.842643048975893,37.60093344476446
2022,2022-10-18,291,147,20.98333333333333,18.02777777777778,19.35975279179545,71.85636363636364,20.87636363636364,33.428895103620285,6.727831215485835,9.35975279179545,2040.6304508982564,770.7732721957069,19.840293031490734,5.773891135978964,36.141148245610914
2022,2022-10-19,292,148,21.340740740740745,18.17169811320755,19.74428073460887,41.38703703703703,16.733333333333334,28.913971738163696,6.234656975398463,9.744280734608871,2050.3747316328654,777.0079291711054,19.71915062180854,5.9160451609413816,34.02804697626682
2022,2022-10-20,293,149,25.99074074074074,18.240740740740748,21.320560264940912,33.17999999999999,20.309090909090912,27.912884905936583,6.481564118832791,11.320560264940912,2061.6952918978063,783.4894932899382,19.957772502161344,6.118080904810806,33.067192259325154
2022,2022-10-21,294,150,28.12363636363637,18.27454545454545,21.770470054662017,65.45454545454545,25.390740740740743,37.314011208613344,4.694768135562889,11.770470054662017,2073.4657619524683,788.1842614255011,20.205065751858204,6.089613663612943,32.7912763045905
2022,2022-10-22,295,151,29.84444444444444,18.23518518518518,23.9692208384087,48.87037037037037,26.56909090909092,37.42857898094978,5.282343531896698,13.969220838408699,2087.434982790877,793.4666049573977,20.72472340499412,6.00351336060903,33.22224455579665
2022,2022-10-23,296,152,29.183018867924524,18.58867924528301,24.35812657612493,57.95471698113207,38.783636363636354,46.4401968550697,6.02714492381087,14.358126576124931,2101.7931093670018,799.4937498812086,21.4112251938503,6.067936052562923,34.43432980139296
2022,2022-10-24,297,153,24.64181818181818,20.36909090909092,21.841515648693665,70.29636363636364,36.7811320754717,51.34235198581384,4.207919178975389,11.841515648693665,2113.6346250156953,803.701669060184,21.766275272747787,5.665175439994704,37.54012725402389
2022,2022-10-25,298,154,21.64074074074073,18.41698113207547,19.84902947992365,48.009090909090894,28.69090909090909,37.91865167949664,4.795805988363983,9.84902947992365,2123.483654495619,808.497475048548,21.836171942480394,5.389171836120155,38.18152105057766
2022,2022-10-26,299,155,22.667272727272728,18.25272727272728,19.83179779749919,46.56296296296297,24.709090909090914,36.53091613427135,6.829306777142054,9.831797797499188,2133.315452293118,815.3267818256901,21.848674380036154,5.47412180779781,39.269655964307326
2022,2022-10-27,300,156,24.673584905660384,18.24909090909092,20.901931372792728,44.8574074074074,28.401818181818182,36.930846280690425,5.525895489193257,10.901931372792728,2144.217383665911,820.8526773148833,21.78887025258641,5.337597717849306,40.55793616070072
2022,2022-10-28,301,157,25.56,18.28301886792452,21.54620495355524,45.57407407407408,25.278181818181817,34.947895636706136,6.064517868761809,11.54620495355524,2155.763588619466,826.917195183645,21.75683238099973,5.533276251163437,40.21991965042827
2022,2022-10-29,302,158,26.03272727272727,18.366666666666667,21.94967622630461,64.4537037037037,31.08148148148148,40.32675972191148,5.42437311062375,11.94967622630461,2167.713264845771,832.3415682942688,21.468326007842,5.553566190981587,40.633945470565656
2022,2022-10-30,303,159,25.12909090909091,18.28727272727272,21.14606659982378,52.22727272727272,32.88363636363636,41.14721488883917,5.3497150946794205,11.14606659982378,2178.8593314455948,837.6912833889481,21.009460296941835,5.456790501105666,39.87780518967558
2022,2022-10-31,304,160,26.78181818181818,18.383636363636363,21.822840077007427,50.56111111111112,19.24909090909091,34.092485616349435,5.176029231636676,11.822840077007427,2190.6821715226024,842.8673126205848,21.00679235812952,5.595091937200136,37.413538565466375
2022,2022-11-01,305,161,28.08518518518519,18.26909090909091,22.69627698919741,61.72545454545456,23.289090909090906,36.29000955687584,4.9330828821914015,12.696276989197411,2203.3784485118,847.8003955027763,21.413542002311484,5.614702922032623,37.180875405091975
2023,2023-06-03,154,0,33.11851851851851,30.57222222222224,31.86211543932628,45.06296296296295,29.87454545454546,38.87989092455868,0.0,21.86211543932628,21.86211543932628,0.0,31.86211543932628,0.0,38.87989092455868
2023,2023-06-04,155,1,34.68461538461538,26.01296296296296,31.71603520473086,48.52222222222223,30.10192307692308,36.58224408942621,1.765084280777613,21.71603520473086,43.578150644057146,1.765084280777613,31.789075322028573,0.8825421403888065,37.731067506992446
2023,2023-06-05,156,2,30.97454545454545,21.38518518518518,26.407207652129724,68.53636363636365,38.93454545454546,53.466019008791775,4.935487057411182,16.407207652129724,59.985358296186874,6.700571338188794,29.995119432062285,2.233523779396265,42.97605134092555
2023,2023-06-06,157,3,32.06909090909092,20.8,25.18496076432909,74.32037037037038,40.67636363636363,60.60568418668501,4.784418716108471,15.184960764329091,75.17031906051596,11.484990054297265,28.79257976512899,2.8712475135743163,47.38345955236542
2023,2023-06-07,158,4,30.010909090909088,20.71296296296296,24.41161790174095,62.82037037037038,27.49818181818182,42.63940678317217,5.125220281294094,14.41161790174095,89.58193696225692,16.61021033559136,27.916387392451384,3.3220420671182724,46.43464899852677
2023,2023-06-08,159,5,30.947272727272743,19.954545454545453,24.820324850915505,44.08545454545455,20.28518518518518,32.031775313982045,5.339144756532699,14.820324850915505,104.40226181317243,21.94935509212406,27.400376968862066,3.658225848687343,44.03417005110265
2023,2023-06-09,160,6,33.20185185185184,18.796296296296298,26.059164104816272,56.00185185185186,20.83333333333333,35.96564631825502,5.308674389806257,16.059164104816272,120.4614259179887,27.258029481930315,27.20877513114124,3.8940042117043308,42.88152380355299
2023,2023-06-10,161,7,30.546296296296287,19.475925925925928,23.733276019699318,63.86545454545456,37.54074074074073,53.21576409432029,3.255661855403603,13.733276019699318,134.19470193768802,30.513691337333917,26.047512356908815,4.359098762476274,44.9295056849475
2023,2023-06-11,162,8,24.16111111111111,17.16909090909091,20.674718168836293,58.956363636363626,23.02363636363637,39.46302991633591,5.613696156828681,10.674718168836293,144.86942010652433,36.1273874941626,24.470181351781026,4.908900459054998,45.341046517363175
2023,2023-06-12,163,9,29.696296296296296,17.51698113207547,23.16543913292067,56.28867924528303,21.39814814814815,38.02208848120251,4.8760024721485,13.165439132920671,158.034859239445,41.0033899663111,24.007071563322587,4.900402661160329,43.13477072770757
2023,2023-06-13,164,10,33.416666666666664,18.25636363636364,25.654830509083176,58.715094339622645,19.985454545454548,37.02443138251646,5.175423632114534,15.654830509083176,173.6896897485282,46.178813598425634,24.07419581257317,4.956260506304053,39.76602032711206
2023,2023-06-14,165,11,30.28888888888888,19.063636363636355,24.53502702717633,62.72363636363635,29.59272727272728,46.5779818419359,4.3311771370466685,14.53502702717633,188.22471677570454,50.5099907354723,24.091825687635367,4.842825771411563,40.32867390693544
2023,2023-06-15,166,12,25.62363636363636,18.935185185185187,21.762601486563756,65.22363636363634,31.67090909090909,48.31822775195211,5.330276164173604,11.762601486563756,199.9873182622683,55.840266899645904,23.655008064156544,4.841558829645978,42.655309969502596
2023,2023-06-16,167,13,29.14,17.450909090909093,22.609586817035545,58.15636363636363,31.61636363636364,44.84467764878758,5.211392725361713,12.609586817035545,212.59690507930384,61.051659625007616,23.1622113087593,4.827661449011043,43.92374301672153
2023,2023-06-17,168,14,32.42000000000001,18.77636363636364,25.32204453614626,68.51636363636364,26.72777777777777,44.90209110520022,4.674201650471307,15.322044536146262,227.9189496154501,65.72586127547892,23.38917823968029,5.0303099911635725,42.73607544684724
2023,2023-06-18,169,15,28.85555555555556,21.08181818181817,23.65531202094779,79.77999999999999,46.0611111111111,59.02139607726154,4.367253008250132,13.65531202094779,241.57426163639786,70.09311428372905,23.814977361410506,4.85224668422378,45.5301277555509
2023,2023-06-19,170,16,35.32545454545454,20.5309090909091,27.27883309441144,82.43518518518519,33.68545454545454,58.80382852313123,4.805444729211775,17.27883309441144,258.8530947308093,74.89855901294082,24.4026050701949,4.84216700666139,48.49894776154072
2023,2023-06-20,171,17,35.86111111111112,22.647272727272725,29.096629129689013,66.54074074074076,22.08888888888889,42.70964040183072,5.134011633795725,19.096629129689013,277.9497238604983,80.03257064673654,24.894290587424305,4.836251006901561,49.311120478585615
2023,2023-06-21,172,18,36.56111111111112,21.316666666666656,28.9296273647053,56.96296296296296,25.353703703703697,41.20644058854887,5.053559952557825,18.9296273647053,296.8793512252036,85.08613059929436,25.52209063564273,4.939448551974584,48.54375744238746
2023,2023-06-22,173,19,35.49259259259259,22.392592592592607,29.06590040409565,65.24074074074075,27.08148148148148,45.07111213308915,3.841966858083875,19.06590040409565,315.94525162929926,88.92809745737824,26.565419052433004,4.726832936818908,48.079883782549906
2023,2023-06-23,174,20,36.74444444444445,22.2818181818182,27.842715147095785,72.77454545454545,28.383333333333333,48.76236137696351,3.8576466704434376,17.842715147095785,333.787966776395,92.78574412782169,27.313008813870177,4.533440643259154,48.63955288657503
2023,2023-06-24,175,21,32.00727272727272,21.427777777777784,24.791804813240415,75.31481481481481,41.39636363636364,61.42974038995367,3.270986160012048,14.791804813240415,348.5797715896354,96.05673028783373,27.237260282026487,4.332981287479259,51.00064564153981
2023,2023-06-25,176,22,25.15925925925926,20.42264150943397,22.01043072231752,84.90727272727274,61.4,75.89488925348645,4.965149387864205,12.010430722317519,360.5902023119529,101.02187967569793,27.002277239365014,4.418395055995556,53.411144666714804
2023,2023-06-26,177,23,31.038181818181823,20.237037037037044,24.105005206563863,84.14814814814814,30.630909090909096,60.96239286493594,5.354986508412331,14.105005206563863,374.6952075185168,106.37686618411027,26.54887325538679,4.496901024452778,53.71951100125833
2023,2023-06-27,178,24,33.970909090909096,20.25555555555556,26.117408926563968,69.77407407407406,31.61636363636364,50.01443510853683,4.1570032296122825,16.117408926563968,390.8126164450807,110.53386941372256,26.123270369226073,4.357328395283715,54.76305310221635
2023,2023-06-28,179,25,31.078181818181825,21.56545454545453,25.98743295685871,71.96909090909091,43.00943396226416,57.32990213869623,3.9292278292853062,15.987432956858711,406.8000494019394,114.46309724300787,25.702956882390847,4.196709520530498,57.066404752237396
2023,2023-06-29,180,26,35.461818181818195,20.45818181818181,27.198676538422237,79.13636363636364,33.767272727272726,55.52848042912032,4.804903179327508,17.198676538422237,423.9987259403617,119.26800042233538,25.43621061586607,4.334271852136731,58.560314508813285
2023,2023-06-30,181,27,32.48545454545454,20.581818181818186,26.8174129316131,67.45454545454545,34.06363636363637,50.133646113859406,4.535694195649442,16.8174129316131,440.8161388719748,123.80369461798482,25.289738870797116,4.431135784309018,58.756212328369834
2023,2023-07-01,182,28,33.96181818181818,20.94727272727272,27.117898730261324,75.50000000000001,31.14363636363636,52.22127032732232,4.518318062451544,17.117898730261324,457.9340376022361,128.32201268043636,25.622038001800103,4.609326056086089,57.44071660513679
2023,2023-07-02,183,29,35.76181818181818,20.76296296296297,27.901461511477915,79.39629629629631,30.958181818181824,51.65292611651102,4.607380462539857,17.901461511477915,475.83549911371404,132.9293931429762,26.463613828823018,4.558216209611182,53.9775790141403
2023,2023-07-03,184,30,37.8037037037037,23.04727272727273,29.244137050018917,68.2537037037037,34.09074074074074,53.88964424115368,4.439566222627374,19.244137050018917,495.07963616373297,137.3689593656036,27.197775520745164,4.427441883070474,52.96718635359997
2023,2023-07-04,185,31,28.526415094339622,20.9090909090909,24.411672950450637,85.04814814814814,55.92641509433962,70.39886673682406,4.324452423563443,14.411672950450637,509.4913091141836,141.69341178916704,26.954098952728977,4.451363196492068,55.87924801478386
2023,2023-07-05,186,32,29.49636363636363,20.11636363636364,24.0326392168886,78.34000000000002,31.470370370370368,54.45511267998551,5.202706302884318,14.032639216888601,523.5239483310722,146.89611809205135,26.674842704161815,4.633288692720498,55.46856380639662
2023,2023-07-06,187,33,27.59433962264152,17.86909090909091,22.479553340349074,68.9309090909091,26.26981132075472,45.74059932107512,6.219966608905466,12.479553340349074,536.0035016714213,153.11608470095683,26.000682247294225,4.835440611231634,54.07029507667587
2023,2023-07-07,188,34,26.35272727272728,18.48301886792453,22.87226870841309,63.04150943396227,33.7,46.793052786547456,4.663930235558205,12.872268708413088,548.8757703798344,157.78001493651504,25.43709021540851,4.853760045504315,53.59306745848846
2023,2023-07-08,189,35,29.40925925925926,18.398148148148145,23.600613628767857,69.3111111111111,29.003703703703696,48.0493115458661,5.201895668115973,13.600613628767857,562.4763840086023,162.98191060463103,24.934620915195158,4.951413989170662,52.99707334685185
2023,2023-07-09,190,36,33.162962962962965,18.53636363636363,25.4364016705198,60.67454545454545,26.93148148148148,42.59976400593301,5.004321868376739,15.4364016705198,577.9127856791221,167.98623247300776,24.582469509343998,5.008119904290217,51.70376447391213
2023,2023-07-10,191,37,37.13518518518518,21.07818181818182,27.512549144714853,66.31636363636362,31.59818181818181,48.20751090340099,4.621796285593501,17.512549144714853,595.4253348238369,172.60802875860125,24.335099808586275,5.034152770428235,50.89203113994746
2023,2023-07-11,192,38,27.53703703703704,18.91818181818181,22.65958493880561,56.09454545454547,28.348148148148148,42.57077203536596,4.022003402944375,12.659584938805612,608.0849197626426,176.6300321615456,24.084801521208412,4.990945767482654,46.916589039739165
2023,2023-07-12,193,39,29.381818181818183,19.19090909090909,22.84546700253837,71.85000000000001,31.12,54.08528362653055,3.534038749608513,12.84546700253837,620.930386765181,180.1640709111541,23.915205490586953,4.752564688443253,46.86375631781703
2023,2023-07-13,194,40,33.535185185185185,20.220370370370368,25.94829926279475,81.22222222222223,29.74814814814815,57.59753388409664,5.432340767055915,15.948299262794752,636.8786860279757,185.59641167821002,24.4107406223649,4.640046711036175,48.557604112534385
2023,2023-07-14,195,41,34.67454545454545,20.481818181818188,26.057034606386537,81.9109090909091,31.83962264150943,59.76352480230248,3.640347963968469,16.057034606386537,652.9357206343623,189.2367596421785,24.86570717921825,4.49382067223764,50.41052868621368
2023,2023-07-15,196,42,30.562962962962963,20.2037037037037,24.225166706717165,74.2388888888889,34.779629629629625,52.21720088497776,4.525228416520902,14.225166706717165,667.1608873410794,193.7619880586994,24.95492904749673,4.397153922009773,51.00594144894391
2023,2023-07-16,197,43,29.10740740740741,19.25818181818181,22.9168147982422,68.02407407407408,29.703636363636363,49.78102451918694,4.948980262824863,12.9168147982422,680.0777021393216,198.71096832152426,24.594988065742786,4.3892479783595055,52.031835807980194
2023,2023-07-17,198,44,26.26181818181817,18.13636363636364,22.026340655667976,67.31636363636363,37.50727272727273,50.90829981521533,4.516817558300525,12.026340655667976,692.1040427949895,203.22778587982478,23.811243995878947,4.374251017317651,52.417662795382235
2023,2023-07-18,199,45,30.9090909090909,18.211111111111105,24.566509585877917,72.63148148148147,30.841818181818184,49.2534430440583,4.576208896170301,14.566509585877917,706.6705523808674,207.80399477599508,24.083661802603558,4.453423230635641,53.37233008233829
2023,2023-07-19,200,46,35.63818181818181,20.42545454545456,25.69721342492466,77.63272727272728,30.09636363636363,57.61991371190716,4.161885870453959,15.697213424924659,722.3677658057921,211.96588064644905,24.491054148658744,4.543115676470705,53.877277237392086
2023,2023-07-20,201,47,28.42,20.189090909090915,23.40230563772812,72.66181818181818,43.82727272727273,58.955550859980725,5.196550802813401,13.40230563772812,735.7700714435202,217.16243144926244,24.127340773649227,4.509431395864631,54.071279662518386
2023,2023-07-21,202,48,30.251851851851853,19.52,24.742311355281004,75.36415094339623,38.73148148148148,56.17956325629827,4.861927115950575,14.742311355281004,750.5123827988012,222.02435856521302,23.939523166348437,4.683942703290647,53.55928515594636
2023,2023-07-22,203,49,33.21666666666667,20.285454545454545,24.01904094265046,77.18545454545456,33.47407407407407,62.87093756818942,3.3039069689942275,14.01904094265046,764.5314237414517,225.32826553420725,23.910076628624616,4.509468210786836,55.081247539262314
2023,2023-07-23,204,50,32.5,19.71090909090909,25.809290443400368,78.32545454545456,32.833333333333336,55.652591653477614,4.427132662416974,15.809290443400368,780.3407141848521,229.7553981966242,24.323287435075787,4.434918553585709,55.92004284416097
2023,2023-07-24,205,51,32.76111111111111,20.923636363636376,25.74671936758893,74.32592592592592,36.50925925925925,61.96909311877317,4.183119386649816,15.74671936758893,796.0874335524411,233.93851758327403,24.85477010820735,4.387247386207036,57.50015617324067
2023,2023-07-25,206,52,37.19444444444444,21.23333333333334,29.021698002723436,84.71851851851851,32.50727272727272,59.15581900492483,4.167886069880621,19.021698002723436,815.1091315551645,238.10640365315464,25.491225596328142,4.328915553879939,58.914781310507315
2023,2023-07-26,207,53,35.903703703703705,21.25272727272728,27.965152122814143,91.62037037037037,42.32222222222223,67.3418871515262,4.543266971491224,17.965152122814143,833.0742836779787,242.64967062464586,25.815216838883778,4.383398568313835,60.30363465902432
2023,2023-07-27,208,54,38.51666666666666,23.93272727272728,30.40640150479363,84.14814814814814,38.43148148148148,64.54826128388065,4.151604337172521,20.40640150479363,853.4806851827723,246.8012749618184,26.815801962750278,4.234120501793709,61.102593291010024
2023,2023-07-28,209,55,35.2962962962963,22.16363636363636,26.50404460243673,77.50727272727272,45.5111111111111,66.41169316904346,3.678142297451,16.50404460243673,869.984729785209,250.47941725926938,27.06747814091538,4.065008384865197,62.56432613568791
2023,2023-07-29,210,56,30.227272727272727,20.23272727272727,24.68928654883536,74.98727272727271,37.50000000000001,56.84502672334502,4.510263182866555,14.689286548835359,884.6740163340444,254.98968044213595,27.163227513227515,4.237344986846959,61.70348172928156
2023,2023-07-30,211,57,30.029629629629635,19.838181818181816,24.083689261092864,73.50909090909092,32.120370370370374,51.89159708717132,4.936722970372566,14.083689261092864,898.7577055951373,259.92640341250853,26.916713058612153,4.310143602269186,61.166196791237816
2023,2023-07-31,212,58,32.0290909090909,19.44727272727273,25.816168631902844,71.58727272727273,29.04444444444444,47.249681943857496,4.276664370646736,15.816168631902844,914.5738742270402,264.2030677831553,26.926634382085574,4.323507171411603,59.063423766249855
2023,2023-08-01,213,59,34.67999999999999,20.52777777777778,26.5830167963474,72.11636363636363,35.25272727272728,54.018276503067305,3.9061620316996817,16.5830167963474,931.1568910233875,268.109229814855,26.57825135260328,4.28611802310004,58.329489123127345
2023,2023-08-02,214,60,36.67037037037037,22.572222222222223,28.08581787246266,86.84363636363636,37.39818181818182,65.59099159492105,3.630958787692404,18.08581787246266,949.2427088958502,271.7401886025474,26.595489316838783,4.155788282557352,58.07936118646948
2023,2023-08-03,215,61,37.89818181818182,22.36545454545455,29.431403396834074,88.03999999999996,30.298181818181817,62.09132940009888,3.9935242039083287,19.431403396834074,968.6741122926843,275.73371280645574,26.45620387284456,4.133205406376753,57.728370917357786
2023,2023-08-04,216,62,34.57272727272727,20.43333333333333,26.97401352877973,88.85283018867926,39.37454545454545,63.17105432227663,3.475463791849472,16.97401352877973,985.6481258214641,279.2091765983052,26.523342290893563,4.104251334147963,57.26542251067682
2023,2023-08-05,217,63,31.98,22.996296296296308,26.611356330601616,72.49814814814815,41.13454545454547,57.92385155906896,4.41790472683743,16.611356330601616,1002.2594821520657,283.6270813251426,26.79792368828874,4.091057269000946,57.41954034435167
2023,2023-08-06,218,64,23.6909090909091,20.70925925925926,22.01797907983306,87.16727272727272,66.00727272727273,77.10975931035817,1.9691499486741129,12.017979079833061,1014.2774612318988,285.5962312738167,26.502822233823057,3.6671182659011667,61.02213494766407
2023,2023-08-07,219,65,31.87454545454545,19.95,24.979301657537917,84.10555555555558,29.95272727272728,60.432691779705735,4.899106901153108,14.979301657537917,1029.2567628894367,290.49533817496985,26.38326980891378,3.7560386274020767,62.90542206707096
2023,2023-08-08,220,66,32.27818181818182,19.18703703703704,25.55402512005055,74.02222222222221,30.718181818181822,51.19762480933523,4.367949959415942,15.55402512005055,1044.8107880094872,294.8632881343858,26.236270998014227,3.8220083313615425,62.50247182510923
2023,2023-08-09,221,67,29.685185185185176,20.05818181818182,24.532951665962333,70.32407407407406,43.79074074074075,57.319324582991534,4.890345365221266,14.532951665962333,1059.3437396754496,299.7536334996071,25.728718682799897,4.001920699579951,61.320805109119306
2023,2023-08-10,222,68,27.69629629629629,20.443636363636365,23.64185290145093,77.62545454545456,38.214814814814815,55.42621984128957,3.8684411647805983,13.641852901450932,1072.9855925769004,303.6220746643877,24.901640040602306,3.9840516939902755,60.36864660071797
2023,2023-08-11,223,69,33.962962962962955,20.61090909090908,24.514478335446345,84.64363636363638,36.5537037037037,68.90690368271171,3.343136955686944,14.514478335446345,1087.5000709123467,306.9652116200746,24.55027787012611,3.965147860252771,61.1880536522087
2023,2023-08-12,224,70,30.76181818181818,19.346296296296305,24.66873581314926,81.56727272727272,38.32363636363636,58.67682416177084,3.948538216918872,14.668735813149262,1102.1688067254959,310.9137498369935,24.2727606533472,3.898095501692978,61.2956211668804
2023,2023-08-13,225,71,25.55090909090909,19.965454545454552,21.613340708147927,87.22363636363639,57.61454545454545,73.70839800797143,2.86131125581652,11.613340708147927,1113.7821474336438,313.77506109281,24.214955171677893,4.025547116999036,60.809712409396575
2023,2023-08-14,226,72,23.37407407407408,18.914545454545458,20.447187626884094,89.93888888888885,57.62037037037037,77.91340998168725,3.15768512369621,10.447187626884094,1124.2293350605278,316.9327462165062,23.567510310155917,3.776772577362336,63.306957866822515
2023,2023-08-15,227,73,31.185454545454544,16.65272727272727,23.92479871175524,78.08703703703705,36.298148148148144,57.208200849070415,4.850928522911121,13.92479871175524,1138.154133772283,321.78367473941734,23.334763680399448,3.8457695150045046,64.16561158678468
2023,2023-08-16,228,74,33.17818181818181,20.06111111111111,26.43307547426292,74.85555555555555,38.98,57.89425418488175,4.530449377411737,16.43307547426292,1154.587209246546,326.3141241168291,23.606209938728103,3.7943558024602866,64.24774438705471
2023,2023-08-17,229,75,26.7,19.39444444444444,22.574224884889368,85.92407407407407,37.03333333333333,53.17313167220468,4.861059319052458,12.574224884889368,1167.1614341314355,331.17518343588154,23.453691650647876,3.936158395927695,63.92587464861401
2023,2023-08-18,230,76,29.554545454545465,17.23518518518519,23.25988388119643,87.5309090909091,37.65090909090909,58.80134702231504,4.5367388985851305,13.25988388119643,1180.421318012632,335.7119223344667,23.27446387146932,4.106672959198865,62.48222369712877
2023,2023-08-19,231,77,35.67222222222222,20.77407407407408,27.37361202951031,78.56363636363635,44.68909090909091,60.55852511994431,4.59954084738409,17.37361202951031,1197.7949300421421,340.3114631818508,23.6608747595209,4.199673334979609,62.75103811972498
2023,2023-08-20,232,78,28.46909090909091,19.789090909090906,24.519026386368477,71.70727272727271,42.130909090909086,56.25409492795054,4.670524828534308,14.519026386368477,1212.3139564285107,344.9819880103851,24.075972713552403,4.4581324167964365,60.25756625115057
2023,2023-08-21,233,79,27.603773584905657,20.303636363636368,22.866665037025992,81.76666666666667,59.25283018867925,68.46202851594977,3.9835402271839926,12.866665037025992,1225.1806214655367,348.9655282375691,24.42161234357268,4.576111717294691,58.907368898902355
